Prest.,Atleta,Anno,Società,Città,Data
8.16,WEGIERSKA Angelika elzbieta,94,ATLETICA FIRENZE MARATHON S.S.,Ancona,01/02/2020
8.16,BOGLIOLO Luminosa,95,G.S. FIAMME ORO PADOVA,Metz,06/02/2021
8.16,DI LAZZARO Elisa maria,98,C.S. CARABINIERI SEZ. ATLETICA,Ancona,20/02/2021
8.16,DI LAZZARO Elisa maria,98,C.S. CARABINIERI SEZ. ATLETICA,Belgrado,19/03/2022
8.16,GUARRIELLO Giulia,01,ATLETICA GUASTALLA REGGIOLO,Sabadell,28/01/2023
8.17,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Lipsia,01/02/2009
8.17,PENNELLA Giulia,89,C.S. ESERCITO,Ancona,19/02/2011
8.17,CARAVELLI Marzia,81,C.S. AERONAUTICA MILITARE,Ancona,25/01/2014
8.17,CARAVELLI Marzia,81,C.S. AERONAUTICA MILITARE,Ancona,11/01/2015
8.17,PENNELLA Giulia,89,C.S. ESERCITO,Berlino,14/02/2015
8.17,PENNELLA Giulia,89,C.S. ESERCITO,Madrid,26/02/2016
8.17,BOGLIOLO Luminosa,95,A.S.D.  C.U.S. GENOVA,Ancona,16/02/2019
8.17,PENNELLA Giulia,89,C.S. ESERCITO,Ancona,16/02/2019
8.17,WEGIERSKA Angelika elzbieta,94,ATLETICA FIRENZE MARATHON S.S.,Ancona,01/02/2020
8.17,BOGLIOLO Luminosa,95,G.S. FIAMME ORO PADOVA,Lievin,09/02/2021
8.17,BOGLIOLO Luminosa,95,G.S. FIAMME ORO PADOVA,Ancona,26/02/2022
8.17,GUARRIELLO Giulia,01,ATLETICA GUASTALLA REGGIOLO,Ancona,21/01/2023
8.17,BESANA Veronica,02,ATL. LECCO-COLOMBO COSTRUZ.,Ancona,21/01/2023
8.17,BESANA Veronica,02,ATL. LECCO-COLOMBO COSTRUZ.,Ancona,21/01/2023
8.17,CARRARO Elena,01,ATL. BRESCIA 1950,Ancona,05/02/2023
8.17,BESANA Veronica,02,ATL. LECCO-COLOMBO COSTRUZ.,Tampere,09/02/2023
8.18,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Torino,06/03/2009
8.18,CARAVELLI Marzia,81,C.U.S. CAGLIARI,Roma,15/01/2012
8.18,BORSI Veronica,87,G.A. FIAMME GIALLE,Ancona,25/02/2012
8.18,BORSI Veronica,87,G.A. FIAMME GIALLE,Istanbul,10/03/2012
8.18,BORSI Veronica,87,G.A. FIAMME GIALLE,Ancona,13/01/2013
8.18,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Ancona,16/02/2013
8.18,DI LAZZARO Elisa maria,98,C.S. CARABINIERI SEZ. ATLETICA,Ancona,26/02/2022
8.18,BOGLIOLO Luminosa,95,G.S. FIAMME ORO PADOVA,Ancona,26/02/2022
8.18,CARMASSI Giada,94,ATL BRUGNERA PN FRIULINTAGLI,Udine,22/01/2023
8.18,GUARRIELLO Giulia,01,ATLETICA GUASTALLA REGGIOLO,Ancona,05/02/2023
8.18,CARMASSI Giada,94,ATL BRUGNERA PN FRIULINTAGLI,Ancona,18/02/2023
8.19,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Genova,23/02/2008
8.19,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Tampere,07/02/2009
8.19,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Lievin,10/02/2009
8.19,CARAVELLI Marzia,81,C.U.S. CAGLIARI,Lievin,14/02/2012
8.19,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Val De Reuil,12/02/2013
8.19,PENNELLA Giulia,89,C.S. ESERCITO,Linz,30/01/2014
8.19,PENNELLA Giulia,89,C.S. ESERCITO,Padova,08/02/2014
8.19,PENNELLA Giulia,89,C.S. ESERCITO,Lodz,05/02/2016
8.19,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Ancona,05/03/2016
8.19,BORSI Veronica,87,A.S.D. ACSI ITALIA ATLETICA,Ancona,17/02/2018
8.19,WEGIERSKA Angelika elzbieta,94,ATLETICA FIRENZE MARATHON S.S.,Ancona,30/01/2021
8.19,GUARRIELLO Giulia,01,ATLETICA GUASTALLA REGGIOLO,Modena,14/01/2023
8.19,CARMASSI Giada,94,ATL BRUGNERA PN FRIULINTAGLI,Ancona,18/02/2023
