Prest.,Atleta,Anno,Società,Città,Data
53.62,SPACCA Maria enrica,86,G.S. FORESTALE,Torino,21/02/2009
53.63,SPACCA Maria enrica,86,G.S. FORESTALE,Ancona,28/01/2012
53.64,MILANI Marta,87,C.S. ESERCITO,Torino,21/02/2009
53.64,FOLORUNSO Ayomide temilade,96,G.S. FIAMME ORO PADOVA,Ancona,27/02/2022
53.64,BORGA Rebecca,98,G.A. FIAMME GIALLE,Ancona,18/02/2023
53.65,COIRO Eloisa,00,G.S. FIAMME AZZURRE,Ancona,20/02/2021
53.65,COIRO Eloisa,00,G.S. FIAMME AZZURRE,Ancona,30/01/2022
53.65,MARCHIANDO Eleonora,97,C.S. CARABINIERI SEZ. ATLETICA,Ancona,26/02/2022
53.65,TROIANI Virginia,96,CUS PRO PATRIA MILANO,Ancona,18/02/2023
53.66,PASQUALE Lucia,95,BRIXIA ATLETICA 2014 SSD SRL,Ancona,18/02/2017
53.66,BORGA Rebecca,98,G.A. FIAMME GIALLE,Magglingen,04/02/2023
53.66,MANGIONE Alice,97,C.S. ESERCITO,Istanbul,03/03/2023
53.67,SPACCA Maria enrica,86,G.S. FORESTALE,Ancona,23/02/2014
53.68,TROIANI Virginia,96,CUS PRO PATRIA MILANO,Ancona,23/01/2021
53.69,FOLORUNSO Ayomide temilade,96,G.S. FIAMME ORO PADOVA,Ancona,21/02/2021
53.70,MARCHIANDO Eleonora,97,ATLETICA SANDRO CALVESI,Torun,05/03/2021
53.71,SPACCA Maria enrica,86,G.S. FORESTALE,Istanbul,09/03/2012
53.73,TROIANI Virginia,96,CUS PRO PATRIA MILANO,Ancona,21/01/2023
53.74,SPACCA Maria enrica,86,G.S. FORESTALE,Gent,18/02/2012
53.74,SPACCA Maria enrica,86,G.S. FORESTALE,Istanbul,09/03/2012
53.75,REINA Daniela,81,G.S. FIAMME AZZURRE,Genova,23/02/2008
53.77,LUKUDO Raphaela boaheng,94,C.S. ESERCITO,Padova,03/02/2018
53.77,MARCHIANDO Eleonora,97,ATLETICA SANDRO CALVESI,Ancona,20/02/2021
53.78,BAZZONI Chiara,84,C.S. ESERCITO,Ancona,28/01/2012
53.78,BAZZONI Chiara,84,C.S. ESERCITO,Ancona,17/02/2013
53.78,LUKUDO Raphaela boaheng,94,C.S. ESERCITO,Magglingen,04/02/2023
53.79,SPACCA Maria enrica,86,G.S. FORESTALE,Goteborg,01/03/2013
53.79,LUKUDO Raphaela boaheng,94,C.S. ESERCITO,Ancona,22/02/2020
53.80,SPACCA Maria enrica,86,G.S. FORESTALE,Genova,24/02/2007
53.80,HOOPER Gloria,92,C.S. CARABINIERI SEZ. ATLETICA,Birmingham,10/02/2017
53.80,PASQUALE Lucia,95,BRIXIA ATLETICA 2014 SSD SRL,Ancona,19/02/2017
53.80,TREVISAN Giancarla dimich,93,BRACCO ATLETICA,Ancona,26/02/2022
53.80,BRUNEY Maya fonda,98,BRACCO ATLETICA,Ancona,27/02/2022
53.81,LUKUDO Raphaela boaheng,94,C.S. ESERCITO,Ancona,20/02/2021
53.81,POLINARI Anna,99,C.S. CARABINIERI SEZ. ATLETICA,Padova,06/02/2022
53.81,VACCARI Valentina,06,ATL. BERGAMO 1959 ORIOCENTER,Ancona,18/02/2023
53.82,MILANI Marta,87,C.S. ESERCITO,Vienna,01/02/2011
53.82,BAZZONI Chiara,84,C.S. ESERCITO,Ancona,19/02/2011
53.82,ARCIONI Giulia,86,G.S. FORESTALE,Ancona,19/02/2011
53.83,MILANI Marta,87,C.S. ESERCITO,Ancona,26/02/2012
