Prestazione,Atleta,Cat.,Anno,Società,Disciplina,Gara
24.24,PAVARANI Giorgio,JM,2006,RE105 G.S.SELF ATL. MONTANARI GRUZZA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
23.55,ZENERE Christian,JM,2006,PD140 ASSINDUSTRIA SPORT,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.30,GIVELLI Paolo,JM,2006,BG003 ATL. BERGAMO 1959 ORIOCENTER,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
23.23,SECK Fallou,PM,2004,VB034 A.S.D. GRAVELLONA VCO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
23.83,PICANO Edoardo,JM,2005,VA731 ATL. GALLARATESE,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.00,SAVANE Ansoumane,JM,2006,CN005 ATL. MONDOVI'-ACQUA S.BERNARDOGUI GUINEA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.37,PINARDI Matteo,SM,2000,BS319 ATL. RODENGO SAIANO MICO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.64,MANINI Nicolo',PM,2004,BS179 ATLETICA LONATO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
23.44,CAMERIN Giovanni,JM,2006,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
23.8,SAMBO Damiano,JM,2005,TV354 TREVISATLETICA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.14,RETTORE Guglielmo,AM,2007,PD131 G.S. FIAMME ORO PADOVA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.37,DALMASSO David,JM,2006,CN020 A.S.D. ATLETICA ROATA CHIUSANI,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.96,CHINELLATO Tommaso,SM,2000,VE473 ATLETICA RIVIERA DEL BRENTA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
23.63,ANGEI Marco,AM,2007,VA550 ATL. GAVIRATE,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
23.84,ASSOHOUN IEMMI Christop,AM,2007,RE128 ATL. REGGIO ASD,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.07,BORTOLATO Daniel,PM,2004,VE532 ATLETICA ALBORE MARTELLAGO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.42,OLIBONI Alessio frances,AM,2007,VR761 ATL. INSIEME VERONA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.53,FAILONI Luca,AM,2007,TN109 U.S. QUERCIA DAO CONAD,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.17,TOGNI David,PM,2003,TN109 U.S. QUERCIA DAO CONAD,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.33,VIDUSSI Ezio,JM,2005,VA731 ATL. GALLARATESE,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.61,GIUSTI Giacomo,AM,2007,VR846 ATL. SAN BONIFACIO-VALDALPONE,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.07,FOLEY Leonardo,AM,2007,TV409 VITTORIO ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.61,CASARIN Giacomo,PM,2003,TV354 TREVISATLETICA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.65,ZUECH Simon,AM,2007,BZ011 ASV S.V. LANA - RAIKA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.75,ARDUINI Luca,SM,2000,RE105 G.S.SELF ATL. MONTANARI GRUZZA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.42,FOSCHETTI Ibrahim,SM,1997,BS364 G.S. ATL. REZZATO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
23.73,PALLINI Leonardo,AM,2008,MI077 CUS PRO PATRIA MILANO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.13,DE FRANCESCHI Leonardo,AM,2007,PD137 C.A.S.A. ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.48,GARATTINI Giacomo,AM,2007,BG003 ATL. BERGAMO 1959 ORIOCENTER,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.09,PARINI Matteo,AM,2007,VA550 ATL. GAVIRATE,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.42,BOTTAZZINI Fabio,T64,2004,FIS000 FISPES,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
23.78,ZHU Angelo,AM,2007,TS044 TRIESTE ATLETICACHN CHINA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.22,BOARETTO Matteo,SM,2001,PD197 CORPOLIBERO ATHLETICS TEAM,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.39,MANERA Stefano,SM,1999,TV398 A.S.D. TEAM TREVISO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.40,ELLI Ivan,JM,2005,CO017 ATL. TRIANGOLO LARIANO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.76,ARIANO Lorenzo,AM,2007,CN008 A.S.D. ATLETICA ALBA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.88,LEA Beniamino,AM,2007,PD137 C.A.S.A. ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.41,BIGNOLIN Leonardo,AM,2007,UD018 LIBERTAS FRIUL PALMANOVA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.49,TANZI Tommaso,JM,2006,PR068 C.U.S. PARMA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.05,FERRARINI Matteo,JM,2006,VR764 U.S. SAN MARTINO B. A.,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.5,PONTE Matteo,AM,2008,CN008 A.S.D. ATLETICA ALBA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.68,COMUNIAN Mirko,JM,2005,PD140 ASSINDUSTRIA SPORT,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.68,SEBER Pietro,JM,2005,TN109 U.S. QUERCIA DAO CONAD,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.99,CAPONE Alessandro,AM,2008,BS319 ATL. RODENGO SAIANO MICO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.46,RANDAZZO Pietro,AM,2008,MI077 CUS PRO PATRIA MILANO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.48,SPONCHIADO Filippo,AM,2007,TV352 ATLETICA SAN BIAGIO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.51,PARO Andrea,AM,2007,TV406 ATL-ETICA SAN VENDEMIANO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.66,CIOLA Francesco,AM,2007,TN131 LAGARINA CRUS TEAM,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.57,MARELLA Enrico,JM,2006,PD140 ASSINDUSTRIA SPORT,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.25,ROMAIOLI Davide,SM,1993,BS364 G.S. ATL. REZZATO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.49,MEZZACASA Lorenzo,JM,2006,BO007 ASD VIRTUS SEZ. ATL. EMILSIDER,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.03,GUASTALLA Alessandro,AM,2008,RE128 ATL. REGGIO ASD,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.23,CASTELLINI Stefano,SM50,1972,VE473 ATLETICA RIVIERA DEL BRENTA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.56,ROSSO Roberto,AM,2007,VR762 ATL. VERONA ASD PINDEMONTE,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.44,VIGANO' Alberto,AM,2008,BG003 ATL. BERGAMO 1959 ORIOCENTER,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.47,TSCHINKEL Manuel,AM,2007,BZ068 S.G EISACKTAL RAIFFEISEN ASV,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.09,MIOTELLO Karol,AM,2008,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.32,GUZZON Tommaso,AM,2007,TN101 ATLETICA TRENTO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.47,TOSELLI Nicolo',SM,2001,VA918 VARESE ATLETICA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.67,GUERINI Lorenzo,AM,2007,BG135 G. ALPINISTICO VERTOVESE,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.02,MANFREDI Nicola,AM,2008,BG003 ATL. BERGAMO 1959 ORIOCENTER,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.39,MIONI Federico,AM,2007,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.41,MARZIO Omar,AM,2007,VA550 ATL. GAVIRATE,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.52,COMAND Elia,JM,2006,GO050 ATLETICA GORIZIA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.2,SCARRONE Matteo,AM,2007,CN020 A.S.D. ATLETICA ROATA CHIUSANI,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.87,TISO Alessandro,AM,2007,PD141 ATLETICA VIS ABANO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.06,VAROTTO Leonardo,AM,2008,PD143 C.U.S. PADOVA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.59,AVANZINI Zvezdan,JM,2006,TN109 U.S. QUERCIA DAO CONAD,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.72,DEGANIS Stefano,AM,2007,UD018 LIBERTAS FRIUL PALMANOVA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.35,TREVISIOL Alessio,PM,2003,VE473 ATLETICA RIVIERA DEL BRENTA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.56,MAGNO Gabriele,AM,2007,PD140 ASSINDUSTRIA SPORT,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.77,FOGAR Francesco,AM,2008,PD141 ATLETICA VIS ABANO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.98,SPILLER Samuele,AM,2007,VR761 ATL. INSIEME VERONA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.64,SILVESTRI Christian,AM,2007,BZ011 ASV S.V. LANA - RAIKA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.57,FILANTE Simone,AM,2007,CN008 A.S.D. ATLETICA ALBA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.98,BOLDRIN Riccardo,AM,2008,PD141 ATLETICA VIS ABANO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
26.19,PUGGINA Nico,AM,2008,PD140 ASSINDUSTRIA SPORT,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
26.23,BONETTO Simone,AM,2007,TV398 A.S.D. TEAM TREVISO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
26.55,VITELLI Alessio,PM,2004,VB034 A.S.D. GRAVELLONA VCO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.22,GIAROLA Edoardo,AM,2008,PD131 G.S. FIAMME ORO PADOVA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.82,ASIRIFI YEBOAH Gideon,JM,2005,BS179 ATLETICA LONATO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.98,MANERA Francesco,AM,2008,VR761 ATL. INSIEME VERONA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.99,FERLIN Leonardo,AM,2008,PD140 ASSINDUSTRIA SPORT,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.73,BAZZEA Edoardo,JM,2006,PD141 ATLETICA VIS ABANO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.81,GENASETTI Giovanni,JM,2006,VA918 VARESE ATLETICA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.93,SARTIRIO Sebastiano,AM,2008,AL005 ATL. OVADESE ORMIG,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
26.25,DEMONTIS Mirko,SM,1990,TV352 ATLETICA SAN BIAGIO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.05,MAZZINI Federico,AM,2008,PR436 CIRCOLO MINERVA ASD,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.07,SCHIAVO Alberto,AM,2008,PD141 ATLETICA VIS ABANO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.89,OLIVERI Niccolo,AM,2008,AL005 ATL. OVADESE ORMIG,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
27.98,MARCHIOTTO Alessandro,AM,2008,VR828 MARATHON LEGNAGO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
23.61,SCHOEPF Frederic,AM,2008,BZ011 ASV S.V. LANA - RAIKA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.68,AGNOLETTO Leonardo,JM,2006,PD140 ASSINDUSTRIA SPORT,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
26.88,ZANETTI Nicholas,AM,2008,VE471 ASD ATLETICA BIOTEKNA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
28.04,PASTORE Samuele,SM,1999,PD140 ASSINDUSTRIA SPORT,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.09,BETTIN Riccardo,AM,2007,TV354 TREVISATLETICA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.39,CONESTABO Matteo,AM,2008,GO050 ATLETICA GORIZIA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.90,PEDRON Giovanni,AM,2008,TV340 ATLETICA VILLORBA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.56,GOLIN Marco,JM,2006,PD208 A.S.D. POLISPORTIVA BRENTELLA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
26.51,BULLO Francesco,AM,2008,VE471 ASD ATLETICA BIOTEKNA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
22.78,ANTELMI Lorenzo,JM,2005,PR068 C.U.S. PARMA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.63,DREZZA Nicolo',AM,2008,VR825 C.U.S. VERONA SEZ. ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
26.1,MASUTTI Davide,AM,2008,UD018 LIBERTAS FRIUL PALMANOVA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
26.96,BALLIN Gian Marco,T38,2003,FIS000 FISPES,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
28.15,BRIATA Alessandro,AM,2008,AL005 ATL. OVADESE ORMIG,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.95,ILLIS Davide,AM,2008,TV409 VITTORIO ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.50,CASCO Luca,JM,2006,TV352 ATLETICA SAN BIAGIO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.58,GUARNIERI Federico,AM,2008,VR846 ATL. SAN BONIFACIO-VALDALPONE,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
26.24,GARINO Davide,AM,2008,CN020 A.S.D. ATLETICA ROATA CHIUSANI,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.43,CRESCINI GESI Tommaso,SM,2001,BS319 ATL. RODENGO SAIANO MICO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.87,MARCOLIN Francesco,AM,2007,PD141 ATLETICA VIS ABANO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.12,PALLONE Alessio,AM,2008,VA550 ATL. GAVIRATE,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.31,RANNO Daniele,JM,2006,PD140 ASSINDUSTRIA SPORT,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.47,FRIGALI Matteo,AM,2008,VR762 ATL. VERONA ASD PINDEMONTE,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.31,TESSARIN Nicolo',JM,2005,PN039 ATL BRUGNERA PN FRIULINTAGLI,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.90,SCAPIN Daniele,SM,1999,PD146 ATLETICA LIB. S.A.N.P.,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.01,POMPEI Davide,AM,2008,TV354 TREVISATLETICA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
31.65,ABELLONIO Lorenzo,AM,2008,CN008 A.S.D. ATLETICA ALBA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.38,REOLON Daniele,JM,2005,BL008 GS LA PIAVE 2000,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.88,RINALDO Matteo,PM,2002,BL001 ATL.LONGARONE SINTECO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
26.77,BARALDO Alessio,AM,2008,PD141 ATLETICA VIS ABANO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.49,AUDDINO Andrea,AM,2008,CN005 ATL. MONDOVI'-ACQUA S.BERNARDO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.03,FAVARO Mattia,AM,2008,VI613 ATLETICA SCHIO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.43,VITETTI Francesco,JM,2006,PD208 A.S.D. POLISPORTIVA BRENTELLA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.55,SARTORI Emanuele,AM,2008,TV339 ATLETICA PONZANO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
26.05,PELLIZZON Matteo,PM,2003,VE514 ATLETICO SALA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
23.83,CINQUEGRANI Jacopo,AM,2008,TV354 TREVISATLETICA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.79,PILO Alberto,AM,2007,TV354 TREVISATLETICA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
26.56,MANTELLATO Luca,PM,2003,TV398 A.S.D. TEAM TREVISO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
26.85,LIONELLO Edoardo,AM,2007,RO313 DISCOBOLO ATLETICA ROVIGO ASD,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
23.47,CAPPELLETTI Giacomo,AM,2008,VA990 MALPENSA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.36,TORBOLI Michel,SM,2001,TN109 U.S. QUERCIA DAO CONAD,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.94,ZANELLA Andrea,JM,2006,TN109 U.S. QUERCIA DAO CONAD,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
27.75,CARRARETTO Andrea,AM,2008,TV354 TREVISATLETICA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.04,CORONA Lorenzo,SM,1999,BL001 ATL.LONGARONE SINTECO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.51,MURAKU Davide,PM,2004,CN020 A.S.D. ATLETICA ROATA CHIUSANI,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.69,RONZI Pietro,AM,2008,VA731 ATL. GALLARATESE,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.71,RIZZO Matteo,AM,2008,VR846 ATL. SAN BONIFACIO-VALDALPONE,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
22.00,DONELLI Alex,SM,1998,CR041 CREMONA SPORTIVA ATL. ARVEDI,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
22.80,VIOTTI Francesco,PM,2004,CN005 ATL. MONDOVI'-ACQUA S.BERNARDO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
22.90,CESARONI Alessandro,SM,1995,BS303 OLYMPIA ATHLETIC TEAM,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
23.10,RONCATO Giacomo,AM,2007,VE464 ATL.AUDACE NOALE,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
23.40,DAL MONTE Andrea,AM,2008,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
23.60,LICCARDO Marco,AM,2007,RE105 G.S.SELF ATL. MONTANARI GRUZZA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
23.80,SAMBO Damiano,JM,2005,TV354 TREVISATLETICA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.10,PRENZATO Santiago andre,AM,2007,PD140 ASSINDUSTRIA SPORT,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.20,SCARRONE Matteo,AM,2007,CN020 A.S.D. ATLETICA ROATA CHIUSANI,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.50,PONTE Matteo,AM,2008,CN008 A.S.D. ATLETICA ALBA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
26.10,MASUTTI Davide,AM,2008,UD018 LIBERTAS FRIUL PALMANOVA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
22.9,BADJI Bokar,SM35,1988,MO052 A.S. LA FRATELLANZA 1874SEN SENEGAL,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
24.29,RIZZO Alberto,SM35,1988,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
25.25,MARINI Leonardo,SM55,1968,PO149 ASD ATLETICA PRATO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
25.9,BELOTTI Massimo,SM55,1965,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
25.93,MEROLA Giorgio,SM45,1977,BZ066 ATHLETIC CLUB 96 ALPERIA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
26.04,BINELLI Massimo,SM55,1966,PO149 ASD ATLETICA PRATO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
26.17,SALVADORI Massimiliano,SM40,1982,BS082 POLISPORTIVA G.B. VIGHENZI,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
26.21,MORELLI Fabio,SM50,1974,MI265 ROAD RUNNERS CLUB MILANO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
26.79,CASTELLETTO Marco,SM45,1977,VR828 MARATHON LEGNAGO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
26.79,CASCO Gianmarco,SM50,1974,TV352 ATLETICA SAN BIAGIO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
27.11,PORCELLATO Nicola,SM50,1971,PD161 ATLETICA GALLIERA VENETA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
27.3,BORTOLI Valter,SM40,1983,VI679 ASS. DILETT. GRUMOLO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
28.27,SCANO Marco,SM45,1979,VI632 GR.SP.DIL.SCOL MARCONI CASSOLA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
29.29,ROGERS Toby alexander,SM50,1971,PD208 A.S.D. POLISPORTIVA BRENTELLA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
29.35,BECATTINI Stefano,SM55,1968,AR058 POL. RINASCITA MONTEVARCHI,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
30.44,SACCARDI Alberto,SM55,1969,VR835 A.S.D. TEAM KM SPORT,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
30.46,VETTORATO Mauro,SM60,1963,CO023 ATL. ROVELLASCA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
31.51,CAMPANILE Luca,SM45,1975,VR761 ATL. INSIEME VERONA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
32.58,TOSINI Alessandro,SM65,1957,VR761 ATL. INSIEME VERONA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
34.48,SPEROTTO Giovanni,SM60,1961,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
27.35,FABRIS Luca,SM55,1969,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
27.57,NOVELLO Claudio,SM55,1969,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
28.66,INFORZATO Giacomo,SM55,1966,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
22.90,BADJI Bokar,SM35,1988,MO052 A.S. LA FRATELLANZA 1874SEN SENEGAL,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
25.90,BELOTTI Massimo,SM55,1965,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
27.30,BORTOLI Valter,SM40,1983,VI679 ASS. DILETT. GRUMOLO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
29.8,DI PINTO Lorenzo Antoni,RM,2011.0,BN800 LIBERTAS AMATORI ATLETICA LEGG,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
30.7,BRUNO Lorenzo,RM,2012.0,SA146 ASDATL. ISAURA VALLE DELL'IRNO,200m,https://www.fidal.it/risultati/2024/REG34127/Gara404.htm
