Codice,Versione Sigma,Disciplina,Nome,Link
REG22566,Vecchio,800m,800m  MASTER DONNE,https://www.fidal.it/risultati/2020/REG22566/Gara308.htm
REG22566,Vecchio,1500m,1500m  MASTER DONNE,https://www.fidal.it/risultati/2020/REG22566/Gara311.htm
REG22566,Vecchio,3000m,3000m  MASTER DONNE,https://www.fidal.it/risultati/2020/REG22566/Gara313.htm
REG22566,Vecchio,60 Hs Master,60Hs  MASTER DONNE (40-45),https://www.fidal.it/risultati/2020/REG22566/Gara321.htm
REG22566,Vecchio,60 Hs Master,60Hs  MASTER DONNE (50-55),https://www.fidal.it/risultati/2020/REG22566/Gara322.htm
REG22566,Vecchio,60 Hs Master,60Hs  MASTER DONNE (60>),https://www.fidal.it/risultati/2020/REG22566/Gara323.htm
REG22566,Vecchio,Marcia 3000m,Marcia 3000m  MASTER DONNE,https://www.fidal.it/risultati/2020/REG22566/Gara343.htm
REG22566,Vecchio,4x200m,Staffetta 4x1giro  MASTER DONNE,https://www.fidal.it/risultati/2020/REG22566/Gara360.htm
REG22566,Vecchio,60m,60m  MASTER UOMINI,https://www.fidal.it/risultati/2020/REG22566/Gara401.htm
REG22566,Vecchio,60m,60m  UOMINI EXTRA,https://www.fidal.it/risultati/2020/REG22566/Gara402.htm
REG22566,Vecchio,200m,200m  MASTER UOMINI,https://www.fidal.it/risultati/2020/REG22566/Gara404.htm
REG22566,Vecchio,400m,400m  MASTER UOMINI,https://www.fidal.it/risultati/2020/REG22566/Gara406.htm
REG22566,Vecchio,800m,800m  MASTER UOMINI,https://www.fidal.it/risultati/2020/REG22566/Gara408.htm
REG22566,Vecchio,1500m,1500m  MASTER UOMINI,https://www.fidal.it/risultati/2020/REG22566/Gara411.htm
REG22566,Vecchio,3000m,3000m  MASTER UOMINI,https://www.fidal.it/risultati/2020/REG22566/Gara413.htm
REG22566,Vecchio,60 Hs Master,60Hs  MASTER UOMINI (35-45),https://www.fidal.it/risultati/2020/REG22566/Gara421.htm
REG22566,Vecchio,60 Hs Master,60Hs  MASTER UOMINI (50-55),https://www.fidal.it/risultati/2020/REG22566/Gara422.htm
REG22566,Vecchio,60 Hs Master,60Hs  MASTER UOMINI (60-65),https://www.fidal.it/risultati/2020/REG22566/Gara423.htm
REG22566,Vecchio,60 Hs Master,60Hs  MASTER UOMINI (70-75),https://www.fidal.it/risultati/2020/REG22566/Gara424.htm
REG22566,Vecchio,60 Hs Master,60Hs  MASTER UOMINI (80>),https://www.fidal.it/risultati/2020/REG22566/Gara425.htm
REG22566,Vecchio,Marcia 3000m,Marcia 3000m  MASTER UOMINI,https://www.fidal.it/risultati/2020/REG22566/Gara443.htm
REG22566,Vecchio,4x200m,Staffetta 4x1giro  MASTER UOMINI,https://www.fidal.it/risultati/2020/REG22566/Gara460.htm
REG22566,Vecchio,60 Hs Master,60Hs PENTATHLON Master DONNE,https://www.fidal.it/risultati/2020/REG22566/Gara041.htm
REG22566,Vecchio,800m,800m PENTATHLON Master DONNE,https://www.fidal.it/risultati/2020/REG22566/Gara045.htm
REG22566,Vecchio,60 Hs Master,60Hs PENTATHLON Master UOMINI,https://www.fidal.it/risultati/2020/REG22566/Gara051.htm
REG22566,Vecchio,1000m,1000m PENTATHLON Master UOMINI,https://www.fidal.it/risultati/2020/REG22566/Gara055.htm
REG22566,Vecchio,60m,60m  MASTER DONNE,https://www.fidal.it/risultati/2020/REG22566/Gara301.htm
REG22566,Vecchio,200m,200m  MASTER DONNE,https://www.fidal.it/risultati/2020/REG22566/Gara304.htm
REG22566,Vecchio,400m,400m  MASTER DONNE,https://www.fidal.it/risultati/2020/REG22566/Gara306.htm
REG22566,Vecchio,800m,800m  MASTER DONNE,https://www.fidal.it/risultati/2020/REG22566/Gara308.htm
REG22566,Vecchio,1500m,1500m  MASTER DONNE,https://www.fidal.it/risultati/2020/REG22566/Gara311.htm
REG22566,Vecchio,3000m,3000m  MASTER DONNE,https://www.fidal.it/risultati/2020/REG22566/Gara313.htm
REG22566,Vecchio,60 Hs Master,60Hs  MASTER DONNE (40-45),https://www.fidal.it/risultati/2020/REG22566/Gara321.htm
REG22566,Vecchio,60 Hs Master,60Hs  MASTER DONNE (50-55),https://www.fidal.it/risultati/2020/REG22566/Gara322.htm
REG22566,Vecchio,60 Hs Master,60Hs  MASTER DONNE (60>),https://www.fidal.it/risultati/2020/REG22566/Gara323.htm
REG22566,Vecchio,Marcia 3000m,Marcia 3000m  MASTER DONNE,https://www.fidal.it/risultati/2020/REG22566/Gara343.htm
REG22566,Vecchio,4x200m,Staffetta 4x1giro  MASTER DONNE,https://www.fidal.it/risultati/2020/REG22566/Gara360.htm
REG22566,Vecchio,60m,60m  MASTER UOMINI,https://www.fidal.it/risultati/2020/REG22566/Gara401.htm
REG22566,Vecchio,60m,60m  UOMINI EXTRA,https://www.fidal.it/risultati/2020/REG22566/Gara402.htm
REG22566,Vecchio,200m,200m  MASTER UOMINI,https://www.fidal.it/risultati/2020/REG22566/Gara404.htm
REG22566,Vecchio,400m,400m  MASTER UOMINI,https://www.fidal.it/risultati/2020/REG22566/Gara406.htm
REG22566,Vecchio,800m,800m  MASTER UOMINI,https://www.fidal.it/risultati/2020/REG22566/Gara408.htm
REG22566,Vecchio,1500m,1500m  MASTER UOMINI,https://www.fidal.it/risultati/2020/REG22566/Gara411.htm
REG22566,Vecchio,3000m,3000m  MASTER UOMINI,https://www.fidal.it/risultati/2020/REG22566/Gara413.htm
REG22566,Vecchio,60 Hs Master,60Hs  MASTER UOMINI (35-45),https://www.fidal.it/risultati/2020/REG22566/Gara421.htm
REG22566,Vecchio,60 Hs Master,60Hs  MASTER UOMINI (50-55),https://www.fidal.it/risultati/2020/REG22566/Gara422.htm
REG22566,Vecchio,60 Hs Master,60Hs  MASTER UOMINI (60-65),https://www.fidal.it/risultati/2020/REG22566/Gara423.htm
REG22566,Vecchio,60 Hs Master,60Hs  MASTER UOMINI (70-75),https://www.fidal.it/risultati/2020/REG22566/Gara424.htm
REG22566,Vecchio,60 Hs Master,60Hs  MASTER UOMINI (80>),https://www.fidal.it/risultati/2020/REG22566/Gara425.htm
REG22566,Vecchio,Marcia 3000m,Marcia 3000m  MASTER UOMINI,https://www.fidal.it/risultati/2020/REG22566/Gara443.htm
REG22566,Vecchio,4x200m,Staffetta 4x1giro  MASTER UOMINI,https://www.fidal.it/risultati/2020/REG22566/Gara460.htm
REG22566,Vecchio,Salto in alto,Alto PENTATHLON Master DONNE,https://www.fidal.it/risultati/2020/REG22566/Gara042.htm
REG22566,Vecchio,Salto in lungo,Lungo PENTATHLON Master DONNE,https://www.fidal.it/risultati/2020/REG22566/Gara044.htm
REG22566,Vecchio,Salto in lungo,Lungo PENTATHLON Master UOMINI,https://www.fidal.it/risultati/2020/REG22566/Gara052.htm
REG22566,Vecchio,Salto in alto,Alto PENTATHLON Master UOMINI,https://www.fidal.it/risultati/2020/REG22566/Gara054.htm
REG22566,Vecchio,Salto in alto,Alto  MASTER DONNE,https://www.fidal.it/risultati/2020/REG22566/Gara326.htm
REG22566,Vecchio,Salto con l’asta,Asta  MASTER DONNE,https://www.fidal.it/risultati/2020/REG22566/Gara327.htm
REG22566,Vecchio,Salto in lungo,Lungo  MASTER DONNE,https://www.fidal.it/risultati/2020/REG22566/Gara328.htm
REG22566,Vecchio,Salto in alto,Alto  MASTER UOMINI,https://www.fidal.it/risultati/2020/REG22566/Gara426.htm
REG22566,Vecchio,Salto con l’asta,Asta  MASTER UOMINI,https://www.fidal.it/risultati/2020/REG22566/Gara427.htm
REG22566,Vecchio,Salto in lungo,Lungo  MASTER UOMINII (35-50) Gr.1,https://www.fidal.it/risultati/2020/REG22566/Gara428.htm
REG22566,Vecchio,Salto triplo,Triplo  MASTER UOMINI,https://www.fidal.it/risultati/2020/REG22566/Gara429.htm
REG22566,Vecchio,Salto in lungo,Lungo  MASTER UOMINI (55>) Gr.2,https://www.fidal.it/risultati/2020/REG22566/Gara430.htm
COD7924,Vecchio,60m,60m Allievi,https://www.fidal.it/risultati/2020/COD7924/Gara001.htm
COD7924,Vecchio,200m,200m Allievi,https://www.fidal.it/risultati/2020/COD7924/Gara004.htm
COD7924,Vecchio,400m,400m Allievi,https://www.fidal.it/risultati/2020/COD7924/Gara006.htm
COD7924,Vecchio,800m,800m Allievi,https://www.fidal.it/risultati/2020/COD7924/Gara008.htm
COD7924,Vecchio,1500m,1500m Allievi,https://www.fidal.it/risultati/2020/COD7924/Gara011.htm
COD7924,Vecchio,60 Hs h91-9.14,60 Hs Allievi,https://www.fidal.it/risultati/2020/COD7924/Gara020.htm
COD7924,Vecchio,Marcia 5000m,Marcia 5000m Allievi,https://www.fidal.it/risultati/2020/COD7924/Gara045.htm
COD7924,Vecchio,4x200m,Staffetta 4x1 giro Allievi,https://www.fidal.it/risultati/2020/COD7924/Gara060.htm
COD7924,Vecchio,60m,60m Allieve,https://www.fidal.it/risultati/2020/COD7924/Gara101.htm
COD7924,Vecchio,200m,200m Allieve,https://www.fidal.it/risultati/2020/COD7924/Gara104.htm
COD7924,Vecchio,400m,400m Allieve,https://www.fidal.it/risultati/2020/COD7924/Gara106.htm
COD7924,Vecchio,800m,800m Allieve,https://www.fidal.it/risultati/2020/COD7924/Gara108.htm
COD7924,Vecchio,1500m,1500m Allieve,https://www.fidal.it/risultati/2020/COD7924/Gara111.htm
COD7924,Vecchio,60 Hs h76-8.50,60 Hs Allieve,https://www.fidal.it/risultati/2020/COD7924/Gara120.htm
COD7924,Vecchio,Marcia 3000m,Marcia 3000m Allieve,https://www.fidal.it/risultati/2020/COD7924/Gara143.htm
COD7924,Vecchio,4x200m,Staffetta 4x1 giro Allieve,https://www.fidal.it/risultati/2020/COD7924/Gara160.htm
COD7924,Vecchio,60m,60m Allievi,https://www.fidal.it/risultati/2020/COD7924/Gara001.htm
COD7924,Vecchio,200m,200m Allievi,https://www.fidal.it/risultati/2020/COD7924/Gara004.htm
COD7924,Vecchio,400m,400m Allievi,https://www.fidal.it/risultati/2020/COD7924/Gara006.htm
COD7924,Vecchio,800m,800m Allievi,https://www.fidal.it/risultati/2020/COD7924/Gara008.htm
COD7924,Vecchio,1500m,1500m Allievi,https://www.fidal.it/risultati/2020/COD7924/Gara011.htm
COD7924,Vecchio,60 Hs h91-9.14,60 Hs Allievi,https://www.fidal.it/risultati/2020/COD7924/Gara020.htm
COD7924,Vecchio,Marcia 5000m,Marcia 5000m Allievi,https://www.fidal.it/risultati/2020/COD7924/Gara045.htm
COD7924,Vecchio,4x200m,Staffetta 4x1 giro Allievi,https://www.fidal.it/risultati/2020/COD7924/Gara060.htm
COD7924,Vecchio,60m,60m Allieve,https://www.fidal.it/risultati/2020/COD7924/Gara101.htm
COD7924,Vecchio,200m,200m Allieve,https://www.fidal.it/risultati/2020/COD7924/Gara104.htm
COD7924,Vecchio,400m,400m Allieve,https://www.fidal.it/risultati/2020/COD7924/Gara106.htm
COD7924,Vecchio,800m,800m Allieve,https://www.fidal.it/risultati/2020/COD7924/Gara108.htm
COD7924,Vecchio,1500m,1500m Allieve,https://www.fidal.it/risultati/2020/COD7924/Gara111.htm
COD7924,Vecchio,60 Hs h76-8.50,60 Hs Allieve,https://www.fidal.it/risultati/2020/COD7924/Gara120.htm
COD7924,Vecchio,Marcia 3000m,Marcia 3000m Allieve,https://www.fidal.it/risultati/2020/COD7924/Gara143.htm
COD7924,Vecchio,4x200m,Staffetta 4x1 giro Allieve,https://www.fidal.it/risultati/2020/COD7924/Gara160.htm
COD7924,Vecchio,Salto in alto,Salto in alto Allievi,https://www.fidal.it/risultati/2020/COD7924/Gara026.htm
COD7924,Vecchio,Salto con l’asta,Salto con l'asta Allievi,https://www.fidal.it/risultati/2020/COD7924/Gara027.htm
COD7924,Vecchio,Salto in lungo,Salto in lungo Allievi,https://www.fidal.it/risultati/2020/COD7924/Gara028.htm
COD7924,Vecchio,Salto triplo,Salto triplo Allievi,https://www.fidal.it/risultati/2020/COD7924/Gara029.htm
COD7924,Vecchio,Salto in alto,Salto in alto Allieve,https://www.fidal.it/risultati/2020/COD7924/Gara126.htm
COD7924,Vecchio,Salto con l’asta,Salto con l'asta Allieve,https://www.fidal.it/risultati/2020/COD7924/Gara127.htm
COD7924,Vecchio,Salto in lungo,Salto in lungo Allieve,https://www.fidal.it/risultati/2020/COD7924/Gara128.htm
COD7924,Vecchio,Salto triplo,Salto triplo Allieve,https://www.fidal.it/risultati/2020/COD7924/Gara129.htm
REG22975,Vecchio,Salto in alto,Salto in alto - AJPS Uomini,https://www.fidal.it/risultati/2020/REG22975/Gara026.htm
REG22975,Vecchio,Salto con l’asta,Salto con l'asta - AJPS Uomini,https://www.fidal.it/risultati/2020/REG22975/Gara027.htm
REG22975,Vecchio,Salto in lungo,Salto in lungo - AJPS uomini,https://www.fidal.it/risultati/2020/REG22975/Gara028.htm
REG22975,Vecchio,Salto triplo,Salto triplo - AJPS Uomini,https://www.fidal.it/risultati/2020/REG22975/Gara029.htm
REG22975,Vecchio,Salto in alto,Salto in alto - AJPS Donne,https://www.fidal.it/risultati/2020/REG22975/Gara126.htm
REG22975,Vecchio,Salto con l’asta,Salto con l'asta - AJPS Donne,https://www.fidal.it/risultati/2020/REG22975/Gara127.htm
REG22975,Vecchio,Salto in lungo,Salto in lungo - AJPS Donne,https://www.fidal.it/risultati/2020/REG22975/Gara128.htm
REG22975,Vecchio,Salto triplo,Salto triplo - AJPS Donne,https://www.fidal.it/risultati/2020/REG22975/Gara129.htm
COD7925,Vecchio,60m,60m Uomini,https://www.fidal.it/risultati/2020/COD7925/Gara001.htm
COD7925,Vecchio,400m,400m Uomini,https://www.fidal.it/risultati/2020/COD7925/Gara006.htm
COD7925,Vecchio,800m,800m Uomini,https://www.fidal.it/risultati/2020/COD7925/Gara008.htm
COD7925,Vecchio,1500m,1500m Uomini,https://www.fidal.it/risultati/2020/COD7925/Gara011.htm
COD7925,Vecchio,3000m,3000m Uomini,https://www.fidal.it/risultati/2020/COD7925/Gara013.htm
COD7925,Vecchio,60 Hs h106-9.14,60 Hs Uomini,https://www.fidal.it/risultati/2020/COD7925/Gara020.htm
COD7925,Vecchio,Marcia 5000m,Marcia 5000m Uomini,https://www.fidal.it/risultati/2020/COD7925/Gara045.htm
COD7925,Vecchio,4x400m,Staffetta 4x2 giri Uomini,https://www.fidal.it/risultati/2020/COD7925/Gara048.htm
COD7925,Vecchio,60m,60m Donne,https://www.fidal.it/risultati/2020/COD7925/Gara101.htm
COD7925,Vecchio,400m,400m Donne,https://www.fidal.it/risultati/2020/COD7925/Gara106.htm
COD7925,Vecchio,800m,800m Donne,https://www.fidal.it/risultati/2020/COD7925/Gara108.htm
COD7925,Vecchio,1500m,1500m Donne,https://www.fidal.it/risultati/2020/COD7925/Gara111.htm
COD7925,Vecchio,3000m,3000m Donne,https://www.fidal.it/risultati/2020/COD7925/Gara113.htm
COD7925,Vecchio,60 Hs h84-8.50,60 Hs Donne,https://www.fidal.it/risultati/2020/COD7925/Gara120.htm
COD7925,Vecchio,Marcia 3000m,Marcia 3000m Donne,https://www.fidal.it/risultati/2020/COD7925/Gara143.htm
COD7925,Vecchio,4x400m,Staffetta 4x2 giri Donne,https://www.fidal.it/risultati/2020/COD7925/Gara148.htm
COD7925,Vecchio,60m,60m EPTATHLON,https://www.fidal.it/risultati/2020/COD7925/Gara501.htm
COD7925,Vecchio,60 Hs h106-9.14,60 Hs EPTATHLON,https://www.fidal.it/risultati/2020/COD7925/Gara505.htm
COD7925,Vecchio,1000m,1000m EPTATHLON,https://www.fidal.it/risultati/2020/COD7925/Gara507.htm
COD7925,Vecchio,60 Hs h84-8.50,60 Hs PENTATHLON,https://www.fidal.it/risultati/2020/COD7925/Gara601.htm
COD7925,Vecchio,800m,800m PENTATHLON,https://www.fidal.it/risultati/2020/COD7925/Gara605.htm
COD7925,Vecchio,60m,60m Uomini,https://www.fidal.it/risultati/2020/COD7925/Gara001.htm
COD7925,Vecchio,400m,400m Uomini,https://www.fidal.it/risultati/2020/COD7925/Gara006.htm
COD7925,Vecchio,800m,800m Uomini,https://www.fidal.it/risultati/2020/COD7925/Gara008.htm
COD7925,Vecchio,1500m,1500m Uomini,https://www.fidal.it/risultati/2020/COD7925/Gara011.htm
COD7925,Vecchio,3000m,3000m Uomini,https://www.fidal.it/risultati/2020/COD7925/Gara013.htm
COD7925,Vecchio,60 Hs h106-9.14,60 Hs Uomini,https://www.fidal.it/risultati/2020/COD7925/Gara020.htm
COD7925,Vecchio,Marcia 5000m,Marcia 5000m Uomini,https://www.fidal.it/risultati/2020/COD7925/Gara045.htm
COD7925,Vecchio,4x400m,Staffetta 4x2 giri Uomini,https://www.fidal.it/risultati/2020/COD7925/Gara048.htm
COD7925,Vecchio,60m,60m Donne,https://www.fidal.it/risultati/2020/COD7925/Gara101.htm
COD7925,Vecchio,400m,400m Donne,https://www.fidal.it/risultati/2020/COD7925/Gara106.htm
COD7925,Vecchio,800m,800m Donne,https://www.fidal.it/risultati/2020/COD7925/Gara108.htm
COD7925,Vecchio,1500m,1500m Donne,https://www.fidal.it/risultati/2020/COD7925/Gara111.htm
COD7925,Vecchio,3000m,3000m Donne,https://www.fidal.it/risultati/2020/COD7925/Gara113.htm
COD7925,Vecchio,60 Hs h84-8.50,60 Hs Donne,https://www.fidal.it/risultati/2020/COD7925/Gara120.htm
COD7925,Vecchio,Marcia 3000m,Marcia 3000m Donne,https://www.fidal.it/risultati/2020/COD7925/Gara143.htm
COD7925,Vecchio,4x400m,Staffetta 4x2 giri Donne,https://www.fidal.it/risultati/2020/COD7925/Gara148.htm
COD7925,Vecchio,60m,60m EPTATHLON,https://www.fidal.it/risultati/2020/COD7925/Gara501.htm
COD7925,Vecchio,60 Hs h106-9.14,60 Hs EPTATHLON,https://www.fidal.it/risultati/2020/COD7925/Gara505.htm
COD7925,Vecchio,1000m,1000m EPTATHLON,https://www.fidal.it/risultati/2020/COD7925/Gara507.htm
COD7925,Vecchio,60 Hs h84-8.50,60 Hs PENTATHLON,https://www.fidal.it/risultati/2020/COD7925/Gara601.htm
COD7925,Vecchio,800m,800m PENTATHLON,https://www.fidal.it/risultati/2020/COD7925/Gara605.htm
COD7925,Vecchio,Salto in alto,Salto in alto Uomini,https://www.fidal.it/risultati/2020/COD7925/Gara026.htm
COD7925,Vecchio,Salto con l’asta,Salto con l'asta Uomini,https://www.fidal.it/risultati/2020/COD7925/Gara027.htm
COD7925,Vecchio,Salto in lungo,Salto in lungo Uomini,https://www.fidal.it/risultati/2020/COD7925/Gara028.htm
COD7925,Vecchio,Salto triplo,Salto triplo Uomini,https://www.fidal.it/risultati/2020/COD7925/Gara029.htm
COD7925,Vecchio,Salto in alto,Salto in alto Donne,https://www.fidal.it/risultati/2020/COD7925/Gara126.htm
COD7925,Vecchio,Salto con l’asta,Salto con l'asta Donne,https://www.fidal.it/risultati/2020/COD7925/Gara127.htm
COD7925,Vecchio,Salto in lungo,Salto in  lungo Donne,https://www.fidal.it/risultati/2020/COD7925/Gara128.htm
COD7925,Vecchio,Salto triplo,Salto triplo Donne,https://www.fidal.it/risultati/2020/COD7925/Gara129.htm
COD7925,Vecchio,Salto in lungo,Salto in lungo EPTATHLON,https://www.fidal.it/risultati/2020/COD7925/Gara502.htm
COD7925,Vecchio,Salto in alto,Salto in alto EPTATHLON,https://www.fidal.it/risultati/2020/COD7925/Gara504.htm
COD7925,Vecchio,Salto con l’asta,Salto con l'asta EPTATHLON,https://www.fidal.it/risultati/2020/COD7925/Gara506.htm
COD7925,Vecchio,Salto in alto,Salto in alto PENTATHLON,https://www.fidal.it/risultati/2020/COD7925/Gara602.htm
COD7925,Vecchio,Salto in lungo,Salto in lungo PENTATHLON,https://www.fidal.it/risultati/2020/COD7925/Gara604.htm
REG23019,Vecchio,Salto in alto,Salto in alto CADETTI,https://www.fidal.it/risultati/2020/REG23019/Gara126.htm
REG23019,Vecchio,Salto con l’asta,Salto con l'asta CADETTI,https://www.fidal.it/risultati/2020/REG23019/Gara127.htm
REG23019,Vecchio,Salto in lungo,Salto in lungo CADETTI,https://www.fidal.it/risultati/2020/REG23019/Gara128.htm
REG23019,Vecchio,Salto triplo,Salto triplo CADETTI,https://www.fidal.it/risultati/2020/REG23019/Gara129.htm
REG23019,Vecchio,Salto in alto,Salto in alto CADETTE,https://www.fidal.it/risultati/2020/REG23019/Gara226.htm
REG23019,Vecchio,Salto con l’asta,Salto con l'asta CADETTE,https://www.fidal.it/risultati/2020/REG23019/Gara227.htm
REG23019,Vecchio,Salto in lungo,Salto in lungo CADETTE,https://www.fidal.it/risultati/2020/REG23019/Gara228.htm
REG23019,Vecchio,Salto triplo,Salto triplo CADETTE,https://www.fidal.it/risultati/2020/REG23019/Gara229.htm
REG23019,Vecchio,Salto in alto,Salto in alto CADETTI,https://www.fidal.it/risultati/2020/REG23019/Gara126.htm
REG23019,Vecchio,Salto con l’asta,Salto con l'asta CADETTI,https://www.fidal.it/risultati/2020/REG23019/Gara127.htm
REG23019,Vecchio,Salto in lungo,Salto in lungo CADETTI,https://www.fidal.it/risultati/2020/REG23019/Gara128.htm
REG23019,Vecchio,Salto triplo,Salto triplo CADETTI,https://www.fidal.it/risultati/2020/REG23019/Gara129.htm
REG23019,Vecchio,Salto in alto,Salto in alto CADETTE,https://www.fidal.it/risultati/2020/REG23019/Gara226.htm
REG23019,Vecchio,Salto con l’asta,Salto con l'asta CADETTE,https://www.fidal.it/risultati/2020/REG23019/Gara227.htm
REG23019,Vecchio,Salto in lungo,Salto in lungo CADETTE,https://www.fidal.it/risultati/2020/REG23019/Gara228.htm
REG23019,Vecchio,Salto triplo,Salto triplo CADETTE,https://www.fidal.it/risultati/2020/REG23019/Gara229.htm
COD8439,Vecchissimo,55m,55 metri EM6,https://www.fidal.it/risultati/2020/COD8439/Gara001.htm
COD8439,Vecchissimo,200m,200 metri EM6,https://www.fidal.it/risultati/2020/COD8439/Gara002.htm
COD8439,Vecchissimo,Salto in lungo,Salto in lungo/LJ EM6,https://www.fidal.it/risultati/2020/COD8439/Gara003.htm
COD8439,Vecchissimo,55m,55 metri EF6,https://www.fidal.it/risultati/2020/COD8439/Gara004.htm
COD8439,Vecchissimo,200m,200 metri EF6,https://www.fidal.it/risultati/2020/COD8439/Gara005.htm
COD8439,Vecchissimo,Salto in lungo,Salto in lungo/LJ EF6,https://www.fidal.it/risultati/2020/COD8439/Gara006.htm
COD8439,Vecchissimo,55m,55 metri EM8,https://www.fidal.it/risultati/2020/COD8439/Gara007.htm
COD8439,Vecchissimo,200m,200 metri EM8,https://www.fidal.it/risultati/2020/COD8439/Gara008.htm
COD8439,Vecchissimo,Salto in lungo,Salto in lungo/LJ EM8,https://www.fidal.it/risultati/2020/COD8439/Gara009.htm
COD8439,Vecchissimo,55m,55 metri EF8,https://www.fidal.it/risultati/2020/COD8439/Gara010.htm
COD8439,Vecchissimo,200m,200 metri EF8,https://www.fidal.it/risultati/2020/COD8439/Gara011.htm
COD8439,Vecchissimo,Salto in lungo,Salto in lungo/LJ EF8,https://www.fidal.it/risultati/2020/COD8439/Gara012.htm
COD8439,Vecchissimo,55m,55 metri EM10,https://www.fidal.it/risultati/2020/COD8439/Gara013.htm
COD8439,Vecchissimo,200m,200 metri EM10,https://www.fidal.it/risultati/2020/COD8439/Gara014.htm
COD8439,Vecchissimo,Salto in lungo,Salto in lungo/LJ EM10,https://www.fidal.it/risultati/2020/COD8439/Gara015.htm
COD8439,Vecchissimo,55m,55 metri EF10,https://www.fidal.it/risultati/2020/COD8439/Gara016.htm
COD8439,Vecchissimo,200m,200 metri EF10,https://www.fidal.it/risultati/2020/COD8439/Gara017.htm
COD8439,Vecchissimo,Salto in lungo,Salto in lungo/LJ EF10,https://www.fidal.it/risultati/2020/COD8439/Gara018.htm
COD8439,Vecchissimo,55m,55 metri Ragazzi,https://www.fidal.it/risultati/2020/COD8439/Gara019.htm
COD8439,Vecchissimo,600m,600 metri Ragazzi,https://www.fidal.it/risultati/2020/COD8439/Gara020.htm
COD8439,Vecchissimo,Marcia 2000m,Marcia 2000m Ragazzi,https://www.fidal.it/risultati/2020/COD8439/Gara021.htm
COD8439,Vecchissimo,Salto in alto,Salto in alto/HJ Ragazzi,https://www.fidal.it/risultati/2020/COD8439/Gara022.htm
COD8439,Vecchissimo,Salto in lungo,Salto in lungo/LJ Ragazzi,https://www.fidal.it/risultati/2020/COD8439/Gara023.htm
COD8439,Vecchissimo,55m,55 metri Ragazze,https://www.fidal.it/risultati/2020/COD8439/Gara024.htm
COD8439,Vecchissimo,600m,600 metri Ragazze,https://www.fidal.it/risultati/2020/COD8439/Gara025.htm
COD8439,Vecchissimo,Marcia 2000m,Marcia 2000m Ragazze,https://www.fidal.it/risultati/2020/COD8439/Gara026.htm
COD8439,Vecchissimo,Salto in alto,Salto in alto/HJ Ragazze,https://www.fidal.it/risultati/2020/COD8439/Gara027.htm
COD8439,Vecchissimo,Salto in lungo,Salto in lungo/LJ Ragazze,https://www.fidal.it/risultati/2020/COD8439/Gara028.htm
COD8439,Vecchissimo,55m,55 metri Cadetti,https://www.fidal.it/risultati/2020/COD8439/Gara029.htm
COD8439,Vecchissimo,300m,300 piani Cadetti,https://www.fidal.it/risultati/2020/COD8439/Gara031.htm
COD8439,Vecchissimo,600m,600 metri Cadetti,https://www.fidal.it/risultati/2020/COD8439/Gara032.htm
COD8439,Vecchissimo,1000m,1000 metri Cadetti,https://www.fidal.it/risultati/2020/COD8439/Gara033.htm
COD8439,Vecchissimo,Salto in alto,Salto in alto/HJ Cadetti,https://www.fidal.it/risultati/2020/COD8439/Gara034.htm
COD8439,Vecchissimo,Salto in lungo,Salto in lungo/LJ Cadetti,https://www.fidal.it/risultati/2020/COD8439/Gara035.htm
COD8439,Vecchissimo,55m,55 metri Cadette,https://www.fidal.it/risultati/2020/COD8439/Gara036.htm
COD8439,Vecchissimo,55 Hs h76-8.00,55 Hs H 76-8.00 Cadette,https://www.fidal.it/risultati/2020/COD8439/Gara037.htm
COD8439,Vecchissimo,300m,300 piani Cadette,https://www.fidal.it/risultati/2020/COD8439/Gara038.htm
COD8439,Vecchissimo,600m,600 metri Cadette,https://www.fidal.it/risultati/2020/COD8439/Gara039.htm
COD8439,Vecchissimo,Salto in alto,Salto in alto/HJ Cadette,https://www.fidal.it/risultati/2020/COD8439/Gara041.htm
COD8439,Vecchissimo,Salto in lungo,Salto in lungo/LJ Cadette,https://www.fidal.it/risultati/2020/COD8439/Gara042.htm
COD8439,Vecchissimo,55m,55 metri Allievi,https://www.fidal.it/risultati/2020/COD8439/Gara050.htm
COD8439,Vecchissimo,200m,200 metri Allievi,https://www.fidal.it/risultati/2020/COD8439/Gara051.htm
COD8439,Vecchissimo,400m,400 metri Allievi,https://www.fidal.it/risultati/2020/COD8439/Gara052.htm
COD8439,Vecchissimo,800m,800 metri Allievi,https://www.fidal.it/risultati/2020/COD8439/Gara053.htm
COD8439,Vecchissimo,Marcia 3000m,Marcia 3000m Allievi,https://www.fidal.it/risultati/2020/COD8439/Gara056.htm
COD8439,Vecchissimo,Salto in alto,Salto in alto/HJ Allievi,https://www.fidal.it/risultati/2020/COD8439/Gara058.htm
COD8439,Vecchissimo,Salto in lungo,Salto in lungo/LJ Allievi,https://www.fidal.it/risultati/2020/COD8439/Gara059.htm
COD8439,Vecchissimo,55m,55 metri Allieve,https://www.fidal.it/risultati/2020/COD8439/Gara060.htm
COD8439,Vecchissimo,200m,200 metri Allieve,https://www.fidal.it/risultati/2020/COD8439/Gara061.htm
COD8439,Vecchissimo,400m,400 metri Allieve,https://www.fidal.it/risultati/2020/COD8439/Gara062.htm
