Prestazione,Atleta,Cat.,Anno,Società,Disciplina,Gara
6.71,SQUARCINI Matteo,AM,2008.0,PT115 PISTOIATLETICA 1983,50m,https://www.fidal.it/risultati/2024/REG34212/Gara156.htm
6.72,LUPTOVYCH Maksym,AM,2007.0,PR068 C.U.S. PARMA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara056.htm
6.72,DELLA NOCE Martina,SF,2000.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
6.72,CAMMARDELLA Federico,AM,2007.0,SA138 A.S.D. CARMAX CAMALDOLESE,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
6.72,SALOMONE Dario,PM,2002.0,AV208 ASD ENTERPRISE SPORT & SERVICE,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
6.72,MARTIGNETTI Emilio,JM,2006.0,NA965 RUNNING CLUB NAPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
6.73,LIGNELLI Marco,SM,1997.0,PI144 ASD PONTEDERA ATLETICA,50m,https://www.fidal.it/risultati/2024/REG34212/Gara156.htm
6.73,BRESCIANI Carlo,JM,2005.0,LU100 A.S. ATLETICA VIRTUS LUCCA,50m,https://www.fidal.it/risultati/2024/REG34024/Gara156.htm
6.73,CILENTO Matteo,AM,2008.0,PT487 MONTECATINI MARATHON ASD,50m,https://www.fidal.it/risultati/2024/REG34028/Gara556.htm
6.73,PAOLINO Niccolo',JM,2006.0,FI002 ATLETICA FIRENZE MARATHON S.S.,50m,https://www.fidal.it/risultati/2024/REG34024/Gara156.htm
6.74,GAIONE Alberto,PM,2002.0,GE003 S.S. TRIONFO LIGURE,50m,https://www.fidal.it/risultati/2024/REG34212/Gara156.htm
6.74,LEO Riccardo,AM,2007.0,FI009 PROSPORT ATL. FIRENZE,50m,https://www.fidal.it/risultati/2024/REG34212/Gara156.htm
6.74,TANZI Tommaso,JM,2006.0,PR068 C.U.S. PARMA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara056.htm
6.75,RIZZO Samuele,AM,2008.0,FI002 ATLETICA FIRENZE MARATHON S.S.,50m,https://www.fidal.it/risultati/2024/REG34028/Gara556.htm
6.75,SECHI Alessandro,AM,2007.0,PI071 CUS PISA,50m,https://www.fidal.it/risultati/2024/REG34212/Gara156.htm
6.75,MARINI Leonardo,SM55,1968.0,PO149 ASD ATLETICA PRATO,50m,https://www.fidal.it/risultati/2024/REG33597/Gara056.htm
6.75,SALVADORI Cosimo,AM,2007.0,PT115 PISTOIATLETICA 1983,50m,https://www.fidal.it/risultati/2024/REG34024/Gara156.htm
6.75,CORNACCHIONE Davide,JM,2006.0,BN800 LIBERTAS AMATORI ATLETICA LEGG,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
6.75,ROMEO Andrea,JM,2006.0,PR068 C.U.S. PARMA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara056.htm
6.76,PIRELLI Pietro,JM,2006.0,PI473 ASD SAN GIULIANO SPORT,50m,https://www.fidal.it/risultati/2024/REG34028/Gara356.htm
6.76,RUGGIERO Simone,JM,2006.0,NA064 A.P.D. AMATORI ATLETICA NAPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
6.76,ROSSI Stefano,SM35,1989.0,FI021 ATL. CASTELLO,50m,https://www.fidal.it/risultati/2024/REG34028/Gara156.htm
6.77,HAPAN PEDIGE Tharusha d,JM,2006.0,NA064 A.P.D. AMATORI ATLETICA NAPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
6.77,BELLINI Federico,JM,2006.0,FI018 TOSCANA ATLETICA JOLLY,50m,https://www.fidal.it/risultati/2024/REG34024/Gara156.htm
6.77,BORRELLI Tommaso,PM,2002.0,NA064 A.P.D. AMATORI ATLETICA NAPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
6.77,CERBONE Nicola alessand,PM,2002.0,AV208 ASD ENTERPRISE SPORT & SERVICE,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
6.77,SIMONINI Anna,AF,2008.0,LI332 C.G. ATLETICA COSTA ETRUSCA,50m,https://www.fidal.it/risultati/2024/REG34028/Gara656.htm
6.78,BOSELLI Andrea,AM,2008.0,PR068 C.U.S. PARMA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara056.htm
6.78,MORRETTA Pasquale,CM,2009.0,SA645 ASD DONATELLA EBOLI ATLETICA,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara256.html
6.78,CHIARO Donato,SM,1998.0,NA325 A. P. D. HIPPOS CAMPI FLEGREI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
6.78,FIORUCCI Flavio junio,CM,2009.0,RM362 A.S.D. ATLETICA TOR TRE TESTE,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara256.html
6.79,PROVENZI Rebecca,PF,2002.0,BG045 ATL. PIANURA BERGAMASCA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
6.79,IGNOFFO Gaia Maria,SF,2001.0,PA001 A.S.D. C.U.S. PALERMO,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
6.79,CARAIG Nel Steven,AM,2008.0,FI002 ATLETICA FIRENZE MARATHON S.S.,50m,https://www.fidal.it/risultati/2024/REG34024/Gara156.htm
6.8,ABELLI Matilde,AF,2008.0,AO001 ATLETICA COGNE AOSTA,50m,https://www.fidal.it/risultati/2024/REG34024/Gara256.htm
6.8,METALLA Elton,AM,2008.0,MO497 MODENA ATLETICA ASD,50m,https://www.fidal.it/risultati/2024/REG33597/Gara056.htm
6.8,LUTI Matteo,AM,2007.0,LU100 A.S. ATLETICA VIRTUS LUCCA,50m,https://www.fidal.it/risultati/2024/REG34028/Gara556.htm
6.8,SCOPINO Andrea,AM,2008.0,FI002 ATLETICA FIRENZE MARATHON S.S.,50m,https://www.fidal.it/risultati/2024/REG34028/Gara556.htm
6.81,DOLFI Tommaso,AM,2008.0,FI018 TOSCANA ATLETICA JOLLY,50m,https://www.fidal.it/risultati/2024/REG34028/Gara556.htm
6.81,PAOLINI Pietro,AM,2008.0,GR065 ATLETICA GROSSETO BANCA TEMA,50m,https://www.fidal.it/risultati/2024/REG34028/Gara556.htm
6.81,GIANNATIEMPO Giuseppe,JM,2006.0,CE717 ATLETICA MACASPORT ASD,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
6.81,MILANI Margherita,JF,2006.0,LI036 ATLETICA LIVORNO,50m,https://www.fidal.it/risultati/2024/REG34028/Gara456.htm
6.81,REGGIONI Lorenzo,AM,2007.0,GE002 A.S.D. C.U.S. GENOVA,50m,https://www.fidal.it/risultati/2024/REG34212/Gara156.htm
6.81,DONINELLI Diego,SM,1993.0,BS575 ATL. VIRTUS CASTENEDOLO,50m,https://www.fidal.it/risultati/2024/REG33597/Gara056.htm
6.82,FATTORI Laura,SF,1998.0,RE128 ATL. REGGIO ASD,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
6.82,BARCA Lorenzo,AM,2008.0,NA965 RUNNING CLUB NAPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
6.82,DAVIDE Matteo,AM,2007.0,FI018 TOSCANA ATLETICA JOLLY,50m,https://www.fidal.it/risultati/2024/REG34212/Gara156.htm
6.82,D'AVINO Stefano,AM,2007.0,PT120 ATL.PESCIA,50m,https://www.fidal.it/risultati/2024/REG34212/Gara156.htm
6.82,GABBRICCI Gabriele,JM,2006.0,LI038 CENTRO ATLETICA PIOMBINO,50m,https://www.fidal.it/risultati/2024/REG34028/Gara356.htm
6.83,SBIRZIOLA Giuseppe,SM,1993.0,FI021 ATL. CASTELLO,50m,https://www.fidal.it/risultati/2024/REG34028/Gara156.htm
6.83,MASSAGLIA Aurora,JF,2006.0,LU100 A.S. ATLETICA VIRTUS LUCCA,50m,https://www.fidal.it/risultati/2024/REG34024/Gara256.htm
6.83,CHIRICO Pietro,AM,2007.0,CE033 ASD ARCA ATL.AVERSA A.AVERSANO,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
6.83,GJURA Jurghen,PM,2004.0,PT115 PISTOIATLETICA 1983,50m,https://www.fidal.it/risultati/2024/REG34024/Gara156.htm
6.83,PARIGI Aurora,JF,2005.0,FI007 TOSCANA ATL.EMPOLI NISSAN,50m,https://www.fidal.it/risultati/2024/REG34028/Gara456.htm
6.83,AGOSTO Carlo,SM,1996.0,SV070 ATLETICA ARCOBALENO SAVONA,50m,https://www.fidal.it/risultati/2024/REG34024/Gara156.htm
6.83,PARLATO Asia,AF,2007.0,CT734 ASD ALTIS ATHLETICS,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
6.84,BORSINI Francesca,PF,2003.0,PO149 ASD ATLETICA PRATO,50m,https://www.fidal.it/risultati/2024/REG34024/Gara256.htm
6.84,FIORINI Alan,AM,2008.0,RE346 ATL. CASTELNOVO MONTI,50m,https://www.fidal.it/risultati/2024/REG33597/Gara056.htm
6.84,SCLEP Jasper,AM,2008.0,PR068 C.U.S. PARMA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara056.htm
6.84,KALUTARA KANKANAMALAGE,PM,2004.0,NA064 A.P.D. AMATORI ATLETICA NAPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
6.85,PETRI Pietro,AM,2008.0,CE907 ATLETICA MARCIANISE A.S.D,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
6.85,DE NICOLA Pasquale,SM,1996.0,NA965 RUNNING CLUB NAPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
6.85,FALLERI Matteo,AM,2008.0,SP573 ASD ATLETICA SPEZIA DUFERCO,50m,https://www.fidal.it/risultati/2024/REG34212/Gara156.htm
6.85,MORETTINI Alessandro,AM,2007.0,GE002 A.S.D. C.U.S. GENOVA,50m,https://www.fidal.it/risultati/2024/REG34212/Gara156.htm
6.85,PETRUNYAK Denis,PM,2002.0,NA965 RUNNING CLUB NAPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
6.86,GUARDUCCI Margherita,SF,2000.0,LI036 ATLETICA LIVORNO,50m,https://www.fidal.it/risultati/2024/REG34212/Gara256.htm
6.87,CARIDI Gabriele,PM,2002.0,GE003 S.S. TRIONFO LIGURE,50m,https://www.fidal.it/risultati/2024/REG34212/Gara156.htm
6.87,MARINI Pietro,AM,2007.0,GE003 S.S. TRIONFO LIGURE,50m,https://www.fidal.it/risultati/2024/REG34212/Gara156.htm
6.88,CAPONE Gabriele,CM,2009.0,AV208 ASD ENTERPRISE SPORT & SERVICE,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara256.html
6.9,CASERTA Gianni,AM,2008.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara056.htm
6.9,ERCOLANO Fabio,CM,2009.0,NA189 ITACA,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara256.html
6.9,GIUFFREDI Riccardo,AM,2008.0,PR068 C.U.S. PARMA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara056.htm
6.91,CICERONE Giada,JF,2005.0,FI002 ATLETICA FIRENZE MARATHON S.S.,50m,https://www.fidal.it/risultati/2024/REG34028/Gara456.htm
6.91,BASILIO Onofrio,SM45,1976.0,SA146 ASDATL. ISAURA VALLE DELL'IRNO,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
6.91,CARDULLO Gaia,AF,2007.0,PI081 ATLETICA CASCINA,50m,https://www.fidal.it/risultati/2024/REG34028/Gara656.htm
6.91,MESSINA Leonardo,SM,1996.0,AV208 ASD ENTERPRISE SPORT & SERVICE,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
6.92,BRUNO Nicola,SM40,1980.0,SA126 ASD NISSOLINO ATL. VIS NOVA SA,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
6.92,DE RIENZO Adriano,SM40,1980.0,SA146 ASDATL. ISAURA VALLE DELL'IRNO,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
6.92,MAGLIA Giorgia,JF,2006.0,CO976 A.S.D. ATLETICA ANDROMEDA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
6.92,MOSSINELLI Laura,AF,2007.0,CO976 A.S.D. ATLETICA ANDROMEDA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
6.92,VIVIAN Ilaria,SF,2000.0,CO976 A.S.D. ATLETICA ANDROMEDA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
6.93,CORTESELLI Alberico,SM45,1975.0,AV208 ASD ENTERPRISE SPORT & SERVICE,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
6.93,FERRARO Giuseppe,CM,2009.0,AV208 ASD ENTERPRISE SPORT & SERVICE,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara256.html
6.93,SARZI MADDIDINI Sofia,AF,2007.0,PR068 C.U.S. PARMA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
6.93,CASCIARO Gaia,AF,2007.0,RM362 A.S.D. ATLETICA TOR TRE TESTE,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
6.93,FILIE' Edoardo,AM,2008.0,LU104 ATL.PIETRASANTA VERSILIA,50m,https://www.fidal.it/risultati/2024/REG34028/Gara556.htm
6.94,PERNA Davide,JM,2005.0,NA064 A.P.D. AMATORI ATLETICA NAPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
6.94,PETROSILLO Alfredo,SM,1997.0,CE033 ASD ARCA ATL.AVERSA A.AVERSANO,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
6.94,MASI Alessia,JF,2005.0,CO976 A.S.D. ATLETICA ANDROMEDA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
6.95,ZENARO Andrea Giulia,AF,2007.0,VR784 FONDAZIONE M. BENTEGODI,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
6.95,AIELLO Giulia,JF,2006.0,GE003 S.S. TRIONFO LIGURE,50m,https://www.fidal.it/risultati/2024/REG34212/Gara256.htm
6.96,STORTI Matilde,PF,2002.0,SP042 A.S. ATLETICA SARZANA,50m,https://www.fidal.it/risultati/2024/REG34212/Gara256.htm
6.97,MORONI Mattia,AM,2007.0,SO255 POL. ALBOSAGGIA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara056.htm
6.97,PAGANO Mario,CM,2009.0,CE033 ASD ARCA ATL.AVERSA A.AVERSANO,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara256.html
6.97,GAGLIARDI Antonio,JM,2006.0,CE033 ASD ARCA ATL.AVERSA A.AVERSANO,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
6.97,NOYA Michael Angelo,AM,2007.0,LI035 ATL.LIBERTAS UNICUSANO LIVORNO,50m,https://www.fidal.it/risultati/2024/REG34028/Gara556.htm
6.97,LUCCOLI Caterina,PF,2003.0,GE003 S.S. TRIONFO LIGURE,50m,https://www.fidal.it/risultati/2024/REG34212/Gara256.htm
6.98,PAGNINI Davide,SM,1998.0,PI071 CUS PISA,50m,https://www.fidal.it/risultati/2024/REG34212/Gara156.htm
6.98,COSENTINO Fabrizio,CM,2010.0,AV208 ASD ENTERPRISE SPORT & SERVICE,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara256.html
6.98,CAVAGNUOLO Mario,CM,2009.0,CE033 ASD ARCA ATL.AVERSA A.AVERSANO,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara256.html
6.98,RINALDI Valentina,AF,2007.0,FI007 TOSCANA ATL.EMPOLI NISSAN,50m,https://www.fidal.it/risultati/2024/REG34024/Gara256.htm
6.99,FERNANDO Udugampolage s,CM,2009.0,NA064 A.P.D. AMATORI ATLETICA NAPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara256.html
6.99,DE SILVA Lorenza,AF,2007.0,AR053 ALGA ATLETICA AREZZO,50m,https://www.fidal.it/risultati/2024/REG34028/Gara656.htm
6.99,CASTELLI Rebecca,JF,2006.0,VA130 N. ATL. VARESE,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.0,MELUCCI Martino,AM,2008.0,LI035 ATL.LIBERTAS UNICUSANO LIVORNO,50m,https://www.fidal.it/risultati/2024/REG34028/Gara556.htm
7.01,MAGGI Andrea,AM,2008.0,LI035 ATL.LIBERTAS UNICUSANO LIVORNO,50m,https://www.fidal.it/risultati/2024/REG34028/Gara556.htm
7.01,NORIS Ambra,JF,2005.0,BG795 BERGAMO STARS ATLETICA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.01,VILLA Aurora,JF,2006.0,BG045 ATL. PIANURA BERGAMASCA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.02,COLLI Giulia,JF,2006.0,GR065 ATLETICA GROSSETO BANCA TEMA,50m,https://www.fidal.it/risultati/2024/REG34028/Gara456.htm
7.02,BERTI Niccolo,AM,2008.0,PT115 PISTOIATLETICA 1983,50m,https://www.fidal.it/risultati/2024/REG34212/Gara156.htm
7.02,BONATI Ettore,AM,2008.0,PR068 C.U.S. PARMA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara056.htm
7.02,BERTORA Monica,SF,2000.0,GE002 A.S.D. C.U.S. GENOVA,50m,https://www.fidal.it/risultati/2024/REG34028/Gara256.htm
7.03,RALLO Biagio,AM,2008.0,NA965 RUNNING CLUB NAPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
7.03,BINELLI Massimo,SM55,1966.0,PO149 ASD ATLETICA PRATO,50m,https://www.fidal.it/risultati/2024/REG34024/Gara356.htm
7.03,BOTTINO Chanda,SF,2001.0,LI036 ATLETICA LIVORNO,50m,https://www.fidal.it/risultati/2024/REG34212/Gara256.htm
7.03,MANERA Caterina,SF,1998.0,PR436 CIRCOLO MINERVA ASD,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.03,ADORNI Noemi,PF,2004.0,PR068 C.U.S. PARMA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.04,ACETI Giorgia,JF,2005.0,BG795 BERGAMO STARS ATLETICA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.04,FRIGNANI Anna,PF,2004.0,MN043 ASD LIB. MANTOVA MASCH-FEMM.,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.04,BRUNI Alessandro,AM,2008.0,AR053 ALGA ATLETICA AREZZO,50m,https://www.fidal.it/risultati/2024/REG34028/Gara556.htm
7.05,DELMIRANI Vittoria,AF,2008.0,GR065 ATLETICA GROSSETO BANCA TEMA,50m,https://www.fidal.it/risultati/2024/REG34028/Gara656.htm
7.06,DE CUSATIS Marco,AM,2008.0,SA126 ASD NISSOLINO ATL. VIS NOVA SA,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
7.08,ASCIONE Vincenzo,SM50,1973.0,SA146 ASDATL. ISAURA VALLE DELL'IRNO,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
7.08,DURSO Francesco,AM,2007.0,CE160 ASD ASI POLISPORTIVA BELLONA,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
7.09,CADEDDU Alessandro,AM,2008.0,PT487 MONTECATINI MARATHON ASD,50m,https://www.fidal.it/risultati/2024/REG34024/Gara156.htm
7.09,VERGASSOLA Nicola,JM,2006.0,SP042 A.S. ATLETICA SARZANA,50m,https://www.fidal.it/risultati/2024/REG34028/Gara356.htm
7.09,RENALTO Raissa,JF,2006.0,NA982 ATLETICA LEGGERA PORTICI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
7.1,CHIAFFREDO Gloria,AF,2007.0,IM029 ASD MAURINA OLIO CARLI,50m,https://www.fidal.it/risultati/2024/REG34024/Gara256.htm
7.11,SANTANGELO Fabrizio,AM,2007.0,SA128 A.S.D. ATL. AGROPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
7.11,OPPICI Luca,PM,2002.0,PR068 C.U.S. PARMA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara056.htm
7.12,FERNANDO Leon freewin,PM,2003.0,NA064 A.P.D. AMATORI ATLETICA NAPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
7.12,NICOLI Leonardo,AM,2008.0,MS088 POL. PONTREMOLESE,50m,https://www.fidal.it/risultati/2024/REG34028/Gara556.htm
7.12,BOSCHINI Beatrice,AF,2007.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.13,CAVAZZA Matteo,AM,2008.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara056.htm
7.13,BARGELLINI Anita,JF,2006.0,PI433 ATLETICA LA ROCCA LUIGI OCONE,50m,https://www.fidal.it/risultati/2024/REG34028/Gara456.htm
7.14,CAPITINI Davide,SM40,1981.0,MS094 ATL.UISP MARINA DI CARRARA,50m,https://www.fidal.it/risultati/2024/REG34212/Gara156.htm
7.14,ROTA Beatrice,SF,2001.0,PI071 CUS PISA,50m,https://www.fidal.it/risultati/2024/REG34024/Gara256.htm
7.15,LUZZI Alessia,AF,2008.0,CO976 A.S.D. ATLETICA ANDROMEDA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.16,SAVASTANO Luca,SM40,1980.0,SA126 ASD NISSOLINO ATL. VIS NOVA SA,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
7.16,CAPALBO Francesco,AM,2008.0,FI009 PROSPORT ATL. FIRENZE,50m,https://www.fidal.it/risultati/2024/REG34028/Gara556.htm
7.17,IFALUYI Christabel elog,CF,2009.0,NA982 ATLETICA LEGGERA PORTICI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara356.html
7.17,GARZELLI Yoake,JF,2006.0,LI036 ATLETICA LIVORNO,50m,https://www.fidal.it/risultati/2024/REG34028/Gara456.htm
7.18,MERENDINO Giulio,AM,2008.0,SI361 ATLETICA 2005,50m,https://www.fidal.it/risultati/2024/REG34028/Gara556.htm
7.18,SGARZI Alice,AF,2007.0,CR041 CREMONA SPORTIVA ATL. ARVEDI,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.18,MUSTARDINO Andrea Anna,JF,2006.0,VA130 N. ATL. VARESE,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.18,MEGNA Giuseppe,CM,2010.0,AV208 ASD ENTERPRISE SPORT & SERVICE,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara256.html
7.18,CARCEA Dalia,SF,2001.0,LI036 ATLETICA LIVORNO,50m,https://www.fidal.it/risultati/2024/REG34212/Gara256.htm
7.18,FRANCESE Giulia,AF,2007.0,SA138 A.S.D. CARMAX CAMALDOLESE,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
7.18,USCIDDA Fabio,AM,2007.0,FI002 ATLETICA FIRENZE MARATHON S.S.,50m,https://www.fidal.it/risultati/2024/REG34028/Gara556.htm
7.2,MORSELLI Aurelio,AM,2007.0,MO497 MODENA ATLETICA ASD,50m,https://www.fidal.it/risultati/2024/REG33597/Gara056.htm
7.2,BALDI Greta,JF,2006.0,FI002 ATLETICA FIRENZE MARATHON S.S.,50m,https://www.fidal.it/risultati/2024/REG34024/Gara256.htm
7.21,RADICE Stella,JF,2006.0,CO976 A.S.D. ATLETICA ANDROMEDA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.21,MOSCARIELLO Vittorio,CM,2010.0,SA645 ASD DONATELLA EBOLI ATLETICA,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara256.html
7.21,SFORZA Emma,SF,2001.0,CR041 CREMONA SPORTIVA ATL. ARVEDI,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.22,PELLINI Bianca,JF,2006.0,LU100 A.S. ATLETICA VIRTUS LUCCA,50m,https://www.fidal.it/risultati/2024/REG34024/Gara256.htm
7.22,FERRI Simone,SM45,1977.0,MI009 ATLETICA CODOGNO ASD,50m,https://www.fidal.it/risultati/2024/REG33597/Gara056.htm
7.23,DISPERATI Matteo,AM,2008.0,PT121 ATL.BORGO A BUGGIANO,50m,https://www.fidal.it/risultati/2024/REG34212/Gara156.htm
7.23,CANESSA Emma,JF,2005.0,LI036 ATLETICA LIVORNO,50m,https://www.fidal.it/risultati/2024/REG34028/Gara456.htm
7.23,CARRIOLA Tommaso,CM,2009.0,AV208 ASD ENTERPRISE SPORT & SERVICE,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara256.html
7.23,ALBERTI Alice,PF,2004.0,VA130 N. ATL. VARESE,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.24,MENOZZI Anita,JF,2005.0,RE128 ATL. REGGIO ASD,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.25,ACETI Denise,SF,1996.0,BG795 BERGAMO STARS ATLETICA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.25,TEDESCO Lorenzo,CM,2010.0,SA146 ASDATL. ISAURA VALLE DELL'IRNO,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara256.html
7.25,CUCCHI Zoe,JF,2006.0,BG045 ATL. PIANURA BERGAMASCA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.25,BELLARDI Gaia,AF,2008.0,CR041 CREMONA SPORTIVA ATL. ARVEDI,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.26,RUGGERI Maria tindara,SF55,1969.0,ME102 A.S. DILETT. ATL.VILLAFRANCA,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
7.26,CIPULLO Donato,SM55,1968.0,SA146 ASDATL. ISAURA VALLE DELL'IRNO,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
7.26,FORNASARI Alice,JF,2005.0,MN043 ASD LIB. MANTOVA MASCH-FEMM.,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.26,FUSCO Martina,CF,2009.0,AV208 ASD ENTERPRISE SPORT & SERVICE,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara356.html
7.27,TEDDE Vanessa,AF,2007.0,GR065 ATLETICA GROSSETO BANCA TEMA,50m,https://www.fidal.it/risultati/2024/REG34028/Gara656.htm
7.27,LAZZARIS Enrico,SM55,1967.0,PR532 ATLETICAVIVA A.S.D.,50m,https://www.fidal.it/risultati/2024/REG33597/Gara056.htm
7.28,COLATO Mattia,CM,2009.0,AV208 ASD ENTERPRISE SPORT & SERVICE,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara256.html
7.28,BROGLIA Elena,JF,2006.0,MO497 MODENA ATLETICA ASD,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.28,BASSI Vittoria,AF,2007.0,SP573 ASD ATLETICA SPEZIA DUFERCO,50m,https://www.fidal.it/risultati/2024/REG34212/Gara256.htm
7.28,CONVERTINO Andrea,AM,2008.0,MS088 POL. PONTREMOLESE,50m,https://www.fidal.it/risultati/2024/REG34028/Gara556.htm
