Prestazione,Atleta,Cat.,Anno,Società,Disciplina,Gara
7.9,BRACACCINI Simone,JM,2005.0,MC004 ATL. AVIS MACERATA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.9,GIUSSANI Alessandro,SM,1996.0,MI089 PRO SESTO ATL. CERNUSCO,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.9,GIAMPAOLINO Elsa,AF,2008.0,BA007 CUS BARI,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara101.html
7.9,MANFREDINI Rita,AF,2008.0,MO052 A.S. LA FRATELLANZA 1874,60m,https://www.fidal.it/risultati/2024/REG33593/Gara101.htm
7.9,ALDROVANDI Anita,AF,2008.0,BO015 A.S.D. FRANCESCO FRANCIA,60m,https://www.fidal.it/risultati/2024/REG33596/Gara101.htm
7.9,PISON Caterina,JF,2006.0,BL008 GS LA PIAVE 2000,60m,https://www.fidal.it/risultati/2024/REG33873/Risultati/Gara501.html
7.9,PERAZZANI Alessandro,JM,2006.0,VR775 ATLETICA BOVOLONE,60m,https://www.fidal.it/risultati/2024/REG33596/Gara201.htm
7.9,CHIAROTTO Marta,SF,2000.0,PD140 ASSINDUSTRIA SPORT,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
7.9,MILANI Francesco,AM,2008.0,TV398 A.S.D. TEAM TREVISO,60m,https://www.fidal.it/risultati/2024/REG33873/Risultati/Gara401.html
7.9,IFA UWADIAE Jessy Osaya,PF,2004.0,AL001 ATL. ALESSANDRIA,60m,https://www.fidal.it/risultati/2024/REG33593/Gara101.htm
7.9,MARZARO Sofia,AF,2007.0,VE474 GA ARISTIDE COIN VENEZIA 1949,60m,https://www.fidal.it/risultati/2024/REG33873/Risultati/Gara501.html
7.9,PAGNINI Davide,SM,1998.0,PI071 CUS PISA,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.9,GODDI Gabriele,CM,2009.0,SS059 ATL LEGG PORTO TORRES,60m,https://www.fidal.it/risultati/2024/REG33752/Gara201.htm
7.91,ZORZENON Lorenzo,AM,2008.0,TS044 TRIESTE ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara001.html
7.91,ZILIO Samuel,AM,2007.0,AO001 ATLETICA COGNE AOSTA,60m,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara101.html
7.91,ZANON Alice,JF,2006.0,VE474 GA ARISTIDE COIN VENEZIA 1949,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
7.91,LUI Mariasole,AF,2007.0,BS082 POLISPORTIVA G.B. VIGHENZI,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
7.91,FOIS Giuseppe,SM35,1989.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.91,BUCCELLA Giulia,JF,2005.0,RM131 A.S.D. ACSI ITALIA ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara101.html
7.91,CONETTA Matteo,AM,2007.0,RM555 A.S.D. ATLETICA FUTURA ROMA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.91,UBERTALLI Edoardo,JM,2005.0,VC020 G.S. ERMENEGILDO ZEGNA,60m,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara101.html
7.91,DE VIVO Ludovica,AF,2008.0,RM057 FIAMME GIALLE G. SIMONI,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara101.html
7.91,SULIMAN Ebaa,AM,2007.0,RM367 A.S.D. P. ASTRA ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.91,SALVIATO Gabriele,AM,2008.0,VE464 ATL.AUDACE NOALE,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.91,SANTONI Luca,SM,1996.0,RN471 ATLETICA SANTAMONICA MISANO,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.91,ROGNONI Chiara,AF,2007.0,MI009 ATLETICA CODOGNO ASD,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara102.html
7.91,BERNARDI Giada,SF,1997.0,RA093 ATL. LUGO,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara101.html
7.91,ABELLI Matilde,AF,2008.0,AO001 ATLETICA COGNE AOSTA,60m,https://www.fidal.it/risultati/2024/REG33858/Risultati/Gara001.html
7.91,FIUMANA Lucia,SF,2000.0,BO015 A.S.D. FRANCESCO FRANCIA,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara101.html
7.91,BIONDA Anna,SF,1999.0,TS010 C.U.S. TRIESTE,60m,https://www.fidal.it/risultati/2024/REG33868/Risultati/Gara101.html
7.91,LEA Beniamino,AM,2007.0,PD137 C.A.S.A. ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.91,BRACIOLA Ambra,JF,2006.0,RM131 A.S.D. ACSI ITALIA ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara101.html
7.91,DE NORA Alessandra,AF,2007.0,RM057 FIAMME GIALLE G. SIMONI,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara101.html
7.91,MARIANI Marcello,SM40,1981.0,MI068 ATHLETIC CLUB VILLASANTA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.92,FERRETTI Jacopo nicola,AM,2008.0,VI626 ATL.VICENTINA,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.92,POLLINI Claudio,SM35,1989.0,PVXX2 ASD ATL. PAVESE,60m,https://www.fidal.it/risultati/2024/REG34144/Risultati/Gara001.html
7.92,BORSINI Francesca,PF,2003.0,PO149 ASD ATLETICA PRATO,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara101.html
7.92,MILESI Marcello,SM,2000.0,BG795 BERGAMO STARS ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.92,SILVESTRI Giorgia,JF,2006.0,PG018 ATL. ARCS CUS PERUGIA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara101.html
7.92,FIORINI Alan,AM,2008.0,RE346 ATL. CASTELNOVO MONTI,60m,https://www.fidal.it/risultati/2024/REG33596/Gara001.htm
7.92,FARICELLI Leonardo,AM,2008.0,PE001 ASD U.S. ATERNO PESCARA,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.92,DI MARIO Daniel Sabatin,AM,2008.0,BO014 ATL. IMOLA SACMI AVIS,60m,https://www.fidal.it/risultati/2024/REG33596/Gara001.htm
7.92,CICERONE Giada,JF,2005.0,FI002 ATLETICA FIRENZE MARATHON S.S.,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara101.html
7.92,ORDINE Irene,AF,2008.0,RM243 SPORT RACE S.S.D. A R.L.,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara202.html
7.92,SANTONI Giovanni paolo,AM,2007.0,PG003 A.S.ATHLON BASTIA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.92,CEREGHINI Marco,JM,2006.0,TN103 ATLETICA CLARINA TRENTINO,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.92,DI CENSI Camilla,JF,2005.0,RM131 A.S.D. ACSI ITALIA ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara504.html
7.92,VITELLI Alessio,PM,2004.0,VB034 A.S.D. GRAVELLONA VCO,60m,https://www.fidal.it/risultati/2024/REG33674/Risultati/Gara203.html
7.92,BARAZZETTA Tommaso,JM,2005.0,MI089 PRO SESTO ATL. CERNUSCO,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.92,TABARRETTI Alberto,AM,2007.0,MC004 ATL. AVIS MACERATA,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.92,FERRARI Vicky,PF,2004.0,FE378 ATLETICA ESTENSE,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara101.html
7.92,STERNI Meta,SF,2000.0,TS006 BOR,60m,https://www.fidal.it/risultati/2024/REG33873/Risultati/Gara501.html
7.92,PROPERZI Giulia,JF,2006.0,FM003 SPORT ATL. FERMO,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara101.html
7.92,VILLANI Patrick,AM,2008.0,TS044 TRIESTE ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara001.html
7.92,TENTI Riccardo mario,JM,2006.0,RS082 ATLETICA LANUVIUM ASD,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara404.html
7.92,TEMPORIN Sveva,PF,2003.0,MI221 BRACCO ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara102.html
7.92,CONVERSA Nicol,AF,2007.0,BO506 A.S.D. PONTEVECCHIO BOLOGNA,60m,https://www.fidal.it/risultati/2024/REG33596/Gara101.htm
7.92,RIGONI Mattia,AM,2008.0,TV406 ATL-ETICA SAN VENDEMIANO,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.93,DELLA VEDOVA Gabriele,AM,2008.0,FI018 TOSCANA ATLETICA JOLLY,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.93,LAZZARINI Micol,AF,2008.0,TV398 A.S.D. TEAM TREVISO,60m,https://www.fidal.it/risultati/2024/REG33873/Risultati/Gara501.html
7.93,NICOTRA Francesco,SM45,1978.0,MO052 A.S. LA FRATELLANZA 1874,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.93,CANTIANO Marco,AM,2008.0,RS022 ATLETICA CECCHINA AL.PA. ASD,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.93,PANTOLI Davide,JM,2006.0,TE138 ASD ATLETICA GRAN SASSO TERAMO,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.93,CRIVELLI Francesco,JM,2006.0,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.93,RAGANINI Nicolo' maria,AM,2007.0,MC042 A.S.D. ATLETICA AMA CIVITANOVA,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.93,TODERICA Gabriel marian,AM,2008.0,RS521 ASD NISSOLINO ATL. VELLETRI,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.93,MORANA Davide Bartolo,SM,1993.0,FIS02 G.S.H. SEMPIONE82 ASD - FISPES,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.93,TAGLIAFERRI Niccolo',AM,2008.0,RA094 ATLETICA 85 FAENZA,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.93,NEGRI Cristian,AM,2007.0,VR769 POL. LIBERTAS LUPATOTINA,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.93,STELLA Vittoria,SF,2000.0,PG018 ATL. ARCS CUS PERUGIA,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara101.html
7.93,SPADA Anna,SF,2001.0,FC038 EDERA ATL. FORLI,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara101.html
7.93,GUARDUCCI Margherita,SF,2000.0,LI036 ATLETICA LIVORNO,60m,https://www.fidal.it/risultati/2024/REG34208/Gara201.htm
7.93,MEZZERA Giorgio,AM,2008.0,TO226 SAFATLETICA PIEMONTE ASD,60m,https://www.fidal.it/risultati/2024/REG33860/Risultati/Gara101.html
7.93,PEZZANI Massimiliano,AM,2007.0,RA095 ATLETICA RAVENNA,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.93,VIGLIANISI Riccardo,AM,2008.0,RM218 ESERCITO SPORT & GIOVANI,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara103.html
7.94,FORNASA Pietro,AM,2008.0,PD141 ATLETICA VIS ABANO,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.94,SELLITTO Giacomo,JM,2005.0,PT115 PISTOIATLETICA 1983,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.94,BUTTERA Filippo,JM,2006.0,UD526 GRUPPO SPORTIVO NATISONE,60m,https://www.fidal.it/risultati/2024/REG33868/Risultati/Gara001.html
7.94,VOLPATO Giada,PF,2004.0,VE473 ATLETICA RIVIERA DEL BRENTA,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara101.html
7.94,TORRESANI Maddalena,PF,2003.0,TN102 ATL. VALLI DI NON E SOLE,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara101.html
7.94,FATTORI Laura,SF,1998.0,RE128 ATL. REGGIO ASD,60m,https://www.fidal.it/risultati/2024/REG33593/Gara101.htm
7.94,DI GIROLAMO Fabio,JM,2005.0,CO744 A.G. COMENSE S.S.D. A R.L.,60m,https://www.fidal.it/risultati/2024/REG33674/Risultati/Gara203.html
7.94,DEPLANO Enrico Alessio,CM,2010.0,CA002 S G AMSICORA,60m,https://www.fidal.it/risultati/2024/REG33752/Gara201.htm
7.94,CAPALBO Francesco,AM,2008.0,FI009 PROSPORT ATL. FIRENZE,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.94,CAVALIERI Anna,SF,1999.0,MO052 A.S. LA FRATELLANZA 1874,60m,https://www.fidal.it/risultati/2024/REG33593/Gara101.htm
7.94,GIOINO Giovanni,AM,2008.0,FI002 ATLETICA FIRENZE MARATHON S.S.,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.94,DOZIO Niccolo,JM,2006.0,CO208 ATL. LECCO-COLOMBO COSTRUZ.,60m,https://www.fidal.it/risultati/2024/REG33697/Risultati/Gara101.html
7.94,LORINI Carolina,PF,2003.0,BG003 ATL. BERGAMO 1959 ORIOCENTER,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara102.html
7.94,PASSIU BASCIU Vittoria,CF,2009.0,CA032 AS TESPIENSE QUARTU,60m,https://www.fidal.it/risultati/2024/REG33752/Gara301.htm
7.94,PERON Marta,AF,2007.0,VI626 ATL.VICENTINA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
7.95,CONVERSA Suani,PF,2004.0,RM367 A.S.D. P. ASTRA ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara101.html
7.95,VENTURIN Miguel angel,AM,2007.0,BL008 GS LA PIAVE 2000,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.95,PEZZETTA Sara,JF,2006.0,UD110 ATLETICA 2000,60m,https://www.fidal.it/risultati/2024/REG33873/Risultati/Gara501.html
7.95,BIDOIA Claudio,AM,2008.0,CO012 U.S. SAN MAURIZIO,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.95,VARIALE Andrea,AM,2007.0,CO744 A.G. COMENSE S.S.D. A R.L.,60m,https://www.fidal.it/risultati/2024/REG33674/Risultati/Gara203.html
7.95,MANGANI Marco,AM,2008.0,FI009 PROSPORT ATL. FIRENZE,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.95,POSER Alessio,SM,2000.0,TV352 ATLETICA SAN BIAGIO,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.95,AIELLO Giulia,JF,2006.0,GE003 S.S. TRIONFO LIGURE,60m,https://www.fidal.it/risultati/2024/REG34208/Gara201.htm
7.95,RAJ Koshiv,AM,2008.0,VI686 ATLETICA PEDEMONTANA VENETA,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.95,SANTINELLI Sara,PF,2002.0,AN010 S.E.F. STAMURA ANCONA A.S.D.,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara101.html
7.95,RODRIGUEZ Gilberto,SM50,1971.0,TS546 A.S.D. ATLETICA MASTER TRIESTE,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara202.html
7.95,D'ANGELO Agata,JF,2005.0,BZ068 S.G EISACKTAL RAIFFEISEN ASV,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
7.95,MAPELLI Benedetta,SF,2001.0,BG003 ATL. BERGAMO 1959 ORIOCENTER,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara102.html
7.95,AMBROSECCHIA Leila,SF,2001.0,BO015 A.S.D. FRANCESCO FRANCIA,60m,https://www.fidal.it/risultati/2024/REG33593/Gara101.htm
7.95,SALVETTI Filippo,AM,2008.0,BG003 ATL. BERGAMO 1959 ORIOCENTER,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.95,SFORZIN Roberto,JM,2006.0,VE528 ATLETICA SAN DONA'- ERACLEA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.95,AIELLI Giorgio,JM,2006.0,TR024 ASS.ATL.LIBERTAS ORVIETO,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.95,OVIASUYI Bryan,AM,2007.0,RE128 ATL. REGGIO ASD,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.95,AGYEMANG Adolf,SM,1997.0,AN001 ATLETICA OSIMO,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.95,GIONE Valentino,AM,2007.0,UD503 GEMONATLETICA S.R.L. DIL.,60m,https://www.fidal.it/risultati/2024/REG33873/Risultati/Gara401.html
7.95,CAVASIN Elenia,JF,2006.0,TV409 VITTORIO ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara101.html
7.95,METALLA Elton,AM,2008.0,MO497 MODENA ATLETICA ASD,60m,https://www.fidal.it/risultati/2024/REG33596/Gara001.htm
7.96,DE SIMONE Andrea,AM,2008.0,AL005 ATL. OVADESE ORMIG,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.96,BONIFACI Rocco,JM,2006.0,AP005 ASA ASCOLI PICENO,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.96,MARINACCI Nicolo',AM,2007.0,MC004 ATL. AVIS MACERATA,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.96,LUCARINI Martina,PF,2003.0,BS181 ATL. BRESCIA 1950,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
7.96,AVENA Greta,SF,2000.0,BO506 A.S.D. PONTEVECCHIO BOLOGNA,60m,https://www.fidal.it/risultati/2024/REG33593/Gara101.htm
7.96,BOLDRIN Riccardo,AM,2008.0,PD141 ATLETICA VIS ABANO,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.96,GUASCO Emma,AF,2007.0,VA990 MALPENSA ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara102.html
7.96,TOCCO Tommaso,JM,2005.0,CA234 QUELLI CHE L'ATLETICA...,60m,https://www.fidal.it/risultati/2024/REG33752/Gara001.htm
7.96,SAMMITO Mattia,PM,2002.0,RG444 A.S.D. RUNNING MODICA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.96,URRU Laura,AF,2008.0,CA238 A.S.D. ATL MINERARIA CARBONIA,60m,https://www.fidal.it/risultati/2024/REG33752/Gara103.htm
7.96,GUERZONI Alex,AM,2008.0,FE025 ATL. BONDENO,60m,https://www.fidal.it/risultati/2024/REG33596/Gara001.htm
7.96,CIAFARDINI Michele,JM,2006.0,CH183 A.S.D. UNIONE ATLETICA ABRUZZO,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara001.html
7.96,MOLFETTA Josephine,PF,2003.0,RM363 SSD NISSOLINO SPORT SRL ASU,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara101.html
7.96,FUMAGALLI Patrick yuri,PM,2003.0,MI095 DAINI CARATE BRIANZA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.96,SVERZELLATI Chiara,JF,2006.0,PC084 ATL. PIACENZA,60m,https://www.fidal.it/risultati/2024/REG33596/Gara301.htm
7.96,FREDDO Alberto,PM,2002.0,VR761 ATL. INSIEME VERONA,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.96,ZAVATTIERO Emma,PF,2002.0,PD140 ASSINDUSTRIA SPORT,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara101.html
7.96,MARTUCCI Simone,JM,2005.0,CO023 ATL. ROVELLASCA,60m,https://www.fidal.it/risultati/2024/REG33680/Risultati/Gara203.html
7.96,OLIVANTI Aurora,AF,2008.0,PG018 ATL. ARCS CUS PERUGIA,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara101.html
7.96,SARTORI Emanuele,AM,2008.0,TV339 ATLETICA PONZANO,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.97,BRUSCAGIN Arianna,AF,2007.0,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara101.html
7.97,LATTAVO Gabriele,AM,2007.0,FR294 A.S.D. ATLETICA SORA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.97,TRUBIANO Francesco,PM,2004.0,PE175 PASSOLOGICO,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.97,DI MARINO Emanuele (FC),SM35,1989.0,RM034 GS FIAMME AZZURRE FISPES,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.97,CITA Alessandro,JM,2006.0,VA476 ATL. TRADATE,60m,https://www.fidal.it/risultati/2024/REG33674/Risultati/Gara203.html
7.97,GAMBA Beatrice,JF,2006.0,BG795 BERGAMO STARS ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara102.html
7.97,BARDELLI Jin ming david,AM,2007.0,MI161 ATLETICA P.A.R. CANEGRATECHN CHINA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.97,RUZZA Alessia,JF,2005.0,VA731 ATL. GALLARATESE,60m,https://www.fidal.it/risultati/2024/REG33680/Risultati/Gara102.html
7.97,DELLIO Nicole,AF,2007.0,AO001 ATLETICA COGNE AOSTA,60m,https://www.fidal.it/risultati/2024/REG33860/Risultati/Gara001.html
7.97,FILANTE Simone,AM,2007.0,CN008 A.S.D. ATLETICA ALBA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.97,BIONDINI Emanuele,AM,2007.0,PE001 ASD U.S. ATERNO PESCARA,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.97,CONFENTE Maddalena,JF,2006.0,VR846 ATL. SAN BONIFACIO-VALDALPONE,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
7.97,DIECI Francesco,JM,2006.0,MO052 A.S. LA FRATELLANZA 1874,60m,https://www.fidal.it/risultati/2024/REG33596/Gara201.htm
7.98,BAFFA Edoardo,AM,2008.0,MO052 A.S. LA FRATELLANZA 1874,60m,https://www.fidal.it/risultati/2024/REG33596/Gara001.htm
7.98,PARIGI Aurora,JF,2005.0,FI007 TOSCANA ATL.EMPOLI NISSAN,60m,https://www.fidal.it/risultati/2024/REG34208/Gara201.htm
7.98,MASUTTI Davide,AM,2008.0,UD018 LIBERTAS FRIUL PALMANOVA,60m,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara001.html
7.98,FRIVOLI Pier Federico,AM,2008.0,MO057 S.G.LA PATRIA 1879 CARPI,60m,https://www.fidal.it/risultati/2024/REG33596/Gara001.htm
7.98,DEGANIS Stefano,AM,2007.0,UD018 LIBERTAS FRIUL PALMANOVA,60m,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara001.html
7.98,GALLINELLA Leo,AM,2008.0,TR024 ASS.ATL.LIBERTAS ORVIETO,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.98,PESARESI Davide,AM,2008.0,AN010 S.E.F. STAMURA ANCONA A.S.D.,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.98,BERTONI Gianluca,SM40,1982.0,AN002 A.ATL. FABRIANO,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.98,CECCHETTO Chiara,AF,2007.0,MI352 EUROATLETICA 2002,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara102.html
7.98,SERRELI Pietro,PM,2004.0,MI215 U.S. S.VITTORE O. 1906,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.98,PETROLINI Francesco,AM,2008.0,PR436 CIRCOLO MINERVA ASD,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.98,FAVOT Elia,CM,2010.0,POXX2 ASD POLISPORTIVA AZZANESE,60m,https://www.fidal.it/risultati/2024/REG34144/Risultati/Gara601.html
7.98,DE LALLO Jean Baptiste,CM,2010.0,FGXX2 ASD ATL. S.NICANDRO GARGANICO,60m,https://www.fidal.it/risultati/2024/REG34144/Risultati/Gara601.html
7.98,CITTERIO Paolo,SM45,1975.0,MI903 FORTI E LIBERI MONZA 1878 ASD,60m,https://www.fidal.it/risultati/2024/REG33674/Risultati/Gara203.html
7.98,AGNOLETTO Leonardo,JM,2006.0,PD140 ASSINDUSTRIA SPORT,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.99,BONETTO Simone,AM,2007.0,TV398 A.S.D. TEAM TREVISO,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.99,IDDRISSOU Fatimatu,PF,2002.0,BS181 ATL. BRESCIA 1950,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara102.html
7.99,ARMIRAGLIO Giorgio,AM,2008.0,VA121 PRO PATRIA A.R.C. BUSTO A.,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.99,FIMIANI Andrea,AM,2007.0,MI089 PRO SESTO ATL. CERNUSCO,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.99,LUDOVICO Simone,AM,2008.0,MI161 ATLETICA P.A.R. CANEGRATE,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.99,BELLELLI Leonardo,JM,2006.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.99,CARATTONI Marcello,SM45,1976.0,SM278 OLIMPUS SAN MARINO ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.99,QUAGLIARINI Matteo,JM,2006.0,PG017 G.S. UISPORT AVIS TODI,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.99,IRI Gabriele,PM,2004.0,CA176 ATL VALERIA,60m,https://www.fidal.it/risultati/2024/REG33752/Gara001.htm
7.99,MAFFEIS Elisa,PF,2003.0,BS179 ATLETICA LONATO,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara102.html
7.99,BANDAOGO Sara,AF,2008.0,VI626 ATL.VICENTINA,60m,https://www.fidal.it/risultati/2024/REG33596/Gara101.htm
7.99,SCARPA Maria vittoria,AF,2007.0,VE473 ATLETICA RIVIERA DEL BRENTA,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara101.html
