Data	Codice	Nome	Home Gara	Home	Risultati	Versione Sigma	Status	Ultimo Aggiornamento
2024-02-24	REG34248	CAMPIONATI TOSCANI INDOOR SALTO IN LUNGO RAGAZZI/E e TRIPLO CADETTI/E	https://www.fidal.it/calendario/CAMPIONATI-TOSCANI-INDOOR-SALTO-IN-LUNGO-RAGAZZI-E-e-TRIPLO-CADETTI-E/REG34248	https://www.fidal.it/risultati/2024/REG34248/Index.htm	https://www.fidal.it/risultati/2024/REG34248/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-03-17
2024-02-24	REG34803	PD - Coloratletica prov. Esordienti (2013-14-15)	https://www.fidal.it/calendario/PD-Coloratletica-prov--Esordienti-(2013-14-15)/REG34803				Gara non esistente	2024-03-17
2024-02-24	REG34038	Bra (CN) - Meeting Regionale - Un Gioco da Ragazzi - 2a prova -  approvazione Fidal Piemonte n. 36/indoor/2024	https://www.fidal.it/calendario/Bra-(CN)-Meeting-Regionale-Un-Gioco-da-Ragazzi-2a-prova-approvazione/REG34038	https://www.fidal.it/risultati/2024/REG34038/Index.htm	https://www.fidal.it/risultati/2024/REG34038/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-03-17
2024-02-24	REG34324	TV - Campionato provinciale prove multiple Ragazzi	https://www.fidal.it/calendario/TV-Campionato-provinciale-prove-multiple-Ragazzi/REG34324	https://www.fidal.it/risultati/2024/REG34324/Index.htm	https://www.fidal.it/risultati/2024/REG34324/Index.htm	Vecchissimo	ok	2024-03-17
2024-02-24	REG34407	RIUNIONE PROVINCIALE INDOOR RAGAZZI/E - BG-LC-CO	https://www.fidal.it/calendario/RIUNIONE-PROVINCIALE-INDOOR-RAGAZZI-E-BG-LC-CO/REG34407	https://www.fidal.it/risultati/2024/REG34407/Index.htm	https://www.fidal.it/risultati/2024/REG34407/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-03-17
2024-02-24	REG33934	CAMPIONATI REGIONALI INDIVIDUALI LUNGO CADETTI INDOOR OPEN	https://www.fidal.it/calendario/CAMPIONATI-REGIONALI-INDIVIDUALI-LUNGO-CADETTI-INDOOR-OPEN/REG33934	https://www.fidal.it/risultati/2024/REG33934/Index.htm	https://www.fidal.it/risultati/2024/REG33934/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-03-17
2024-02-25	REG33605	PARMA CAMP. REG. INDOOR CADETTI/E no open	https://www.fidal.it/calendario/PARMA-CAMP--REG--INDOOR-CADETTI-E-no-open/REG33605	https://www.fidal.it/risultati/2024/REG33605/Index.htm	https://www.fidal.it/risultati/2024/REG33605/Index.htm	Vecchissimo	ok	2024-03-17
2024-02-25	COD11512	CAMPIONATI ITALIANI INDOOR MASTER e CAMPIONATI ITALIANI di LANCI INVERNALI MASTER	https://www.fidal.it/calendario/CAMPIONATI-ITALIANI-INDOOR-MASTER-e-CAMPIONATI-ITALIANI-di-LANCI-INVERNALI/COD11512	https://www.fidal.it/risultati/2024/COD11512/Index.htm	https://www.fidal.it/risultati/2024/COD11512/Index.htm	Vecchissimo	ok	2024-03-17
2024-02-25	REG33810	Campionati Regionali Individuali Indoor Cadetti/e	https://www.fidal.it/calendario/Campionati-Regionali-Individuali-Indoor-Cadetti-e/REG33810	https://www.fidal.it/risultati/2024/REG33810/Index.htm	https://www.fidal.it/risultati/2024/REG33810/Index.htm	Vecchissimo	ok	2024-03-17
2024-02-25	REG33883	Campionati Regionali Indoor Cadetti/e	https://www.fidal.it/calendario/Campionati-Regionali-Indoor-Cadetti-e/REG33883	https://www.fidal.it/risultati/2024/REG33883/Index.htm	https://www.fidal.it/risultati/2024/REG33883/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-03-17
2024-02-25	REG33945	11-12 MAN. REGIONALE INDOOR solo CADETTI/E - OPEN	https://www.fidal.it/calendario/11-12-MAN--REGIONALE-INDOOR-solo-CADETTI-E-OPEN/REG33945	https://www.fidal.it/risultati/2024/REG33945/Index.htm	https://www.fidal.it/risultati/2024/REG33945/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-03-17
2024-02-25	REG34325	TV - Campionato provinciale prove multiple Ragazze	https://www.fidal.it/calendario/TV-Campionato-provinciale-prove-multiple-Ragazze/REG34325				Gara non esistente	2024-03-17
2024-02-25	REG33937	CAMPIONATI REGIONALI INDIVIDUALI 60HS CM/CF INDOOR OPEN-CAMPIONATI REGIONALI INDIVIDUALI LUNGO CADETTE INDOOR OPEN	https://www.fidal.it/calendario/CAMPIONATI-REGIONALI-INDIVIDUALI-60HS-CM-CF-INDOOR-OPEN-CAMPIONATI-REGIONALI/REG33937	https://www.fidal.it/risultati/2024/REG33937/Index.htm	https://www.fidal.it/risultati/2024/REG33937/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-03-17
2024-02-25	REG34255	GARA ANNULLATA - RIUNIONE REGIONALE LUNGO E TRIPLO INDOOR CADETTI/E	https://www.fidal.it/calendario/GARA-ANNULLATA-RIUNIONE-REGIONALE-LUNGO-E-TRIPLO-INDOOR-CADETTI-E/REG34255				Gara non esistente	2024-03-17
2024-02-25	REG33936	CAMPIONATI REGIONALI INDIVIDUALI 60 E ALTO CM/CF INDOOR OPEN + RIUNIONE REGIONALE 60HS INDOOR OPEN	https://www.fidal.it/calendario/CAMPIONATI-REGIONALI-INDIVIDUALI-60-E-ALTO-CM-CF-INDOOR-OPEN-+-RIUNIONE/REG33936	https://www.fidal.it/risultati/2024/REG33936/Index.htm	https://www.fidal.it/risultati/2024/REG33936/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-03-17
2024-03-02	REG34226	PD - 8 manif. Provinciale invernale - Triathlon Indoor Ragazzi/e Finale	https://www.fidal.it/calendario/PD-8-manif--Provinciale-invernale-Triathlon-Indoor-Ragazzi-e-Finale/REG34226	https://www.fidal.it/risultati/2024/REG34226/Index.htm	https://www.fidal.it/risultati/2024/REG34226/Index.htm	Vecchissimo	ok	2024-03-17
2024-03-03	COD11515	CAMPIONATI MONDIALI INDOOR	https://www.fidal.it/calendario/CAMPIONATI-MONDIALI-INDOOR/COD11515				Gara non esistente	2024-03-17
2024-03-03	REG34265	Trofeo Regionale di Prove Multiple Indoor 2^prova	https://www.fidal.it/calendario/Trofeo-Regionale-di-Prove-Multiple-Indoor-2^prova/REG34265	https://www.fidal.it/risultati/2024/REG34265/Index.htm	https://www.fidal.it/risultati/2024/REG34265/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-03-17
2024-03-03	REG34039	Fossano (CN) - Campionati piemontesi Indoor CF/CM -  2a giornata - approvazione Fidal Piemonte n. 112/indoor/2024	https://www.fidal.it/calendario/Fossano-(CN)-Campionati-piemontesi-Indoor-CF-CM-2a-giornata-approvazione/REG34039	https://www.fidal.it/risultati/2024/REG34039/Index.htm	https://www.fidal.it/risultati/2024/REG34039/Index.htm	Vecchissimo	ok	2024-03-17
2024-03-03	REG33887	Campionati Regionali Indoor Ragazzi/e	https://www.fidal.it/calendario/Campionati-Regionali-Indoor-Ragazzi-e/REG33887	https://www.fidal.it/risultati/2024/REG33887/Index.htm	https://www.fidal.it/risultati/2024/REG33887/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-03-17
2024-03-03	REG33606	PARMA CAMP. REG. INDOOR RAGAZZI/E no open	https://www.fidal.it/calendario/PARMA-CAMP--REG--INDOOR-RAGAZZI-E-no-open/REG33606	https://www.fidal.it/risultati/2024/REG33606/Index.htm	https://www.fidal.it/risultati/2024/REG33606/Index.htm	Vecchissimo	ok	2024-03-17
2024-03-03	COD11604	XII^ Trofeo Ai Confini delle Marche - Incontro per Rappresentative Cadetti/e	https://www.fidal.it/calendario/XII^-Trofeo-Ai-Confini-delle-Marche-Incontro-per-Rappresentative-Cadetti-e/COD11604	https://www.fidal.it/risultati/2024/COD11604/Index.htm	https://www.fidal.it/risultati/2024/COD11604/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-03-17
2024-03-03	COD11516	CAMPIONATI ITALIANI DI PROVE MULTIPLE INDOOR ALL/JUN/PRO	https://www.fidal.it/calendario/CAMPIONATI-ITALIANI-DI-PROVE-MULTIPLE-INDOOR-ALL-JUN-PRO/COD11516	https://www.fidal.it/risultati/2024/COD11516/Index.htm	https://www.fidal.it/risultati/2024/COD11516/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-03-17
2024-03-03	REG34604	VI - 2 prova Miniindoor provinciale	https://www.fidal.it/calendario/VI-2-prova-Miniindoor-provinciale/REG34604				Gara non esistente	2024-03-17
2024-03-09	REG33501	MO: La velocisssima di primavera	https://www.fidal.it/calendario/MO-La-velocisssima-di-primavera/REG33501	https://www.fidal.it/risultati/2024/REG33501/Index.htm	https://www.fidal.it/risultati/2024/REG33501/Index.htm	Vecchissimo	ok	2024-03-17
2024-03-09	REG34720	VE - 3 Mini Indoor Provinciale	https://www.fidal.it/calendario/VE-3-Mini-Indoor-Provinciale/REG34720				Gara non esistente	2024-03-17
2024-03-10	REG34605	VI - 3 prova Miniindoor provinciale	https://www.fidal.it/calendario/VI-3-prova-Miniindoor-provinciale/REG34605				Gara non esistente	2024-03-17
2024-03-10	REG33949	CAMPIONATI REGIONALI INDOOR INDIVIDUALI MASTER	https://www.fidal.it/calendario/CAMPIONATI-REGIONALI-INDOOR-INDIVIDUALI-MASTER/REG33949	https://www.fidal.it/risultati/2024/REG33949/Index.htm	https://www.fidal.it/risultati/2024/REG33949/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-03-17
2024-03-10	REG33831	COPPA SPORTISSIMO 2024	https://www.fidal.it/calendario/COPPA-SPORTISSIMO-2024/REG33831	https://www.fidal.it/risultati/2024/REG33831/Index.htm	https://www.fidal.it/risultati/2024/REG33831/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-03-17
2024-03-13	REG33832	IL PIU' ATLETICO INDOOR	https://www.fidal.it/calendario/IL-PIU-ATLETICO-INDOOR/REG33832	https://www.fidal.it/risultati/2024/REG33832/Index.htm	https://www.fidal.it/risultati/2024/REG33832/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-04-12
2024-03-17	REG34965	Aosta - Meeting Indoor Esordienti	https://www.fidal.it/calendario/Aosta-Meeting-Indoor-Esordienti/REG34965	https://www.fidal.it/risultati/2024/REG34965/Index.htm	https://www.fidal.it/risultati/2024/REG34965/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-04-12
2024-03-17	REG34270	Trofeo Regionale di Prove Multiple Indoor 3^prova (Ci/e)	https://www.fidal.it/calendario/Trofeo-Regionale-di-Prove-Multiple-Indoor-3^prova-(Ci-e)/REG34270	https://www.fidal.it/risultati/2024/REG34270/Index.htm	https://www.fidal.it/risultati/2024/REG34270/Index.htm	Vecchissimo	ok	2024-04-12
2024-03-17	REG33953	TROFEO delle PROVINCE VENETE INDOOR	https://www.fidal.it/calendario/TROFEO-delle-PROVINCE-VENETE-INDOOR/REG33953	https://www.fidal.it/risultati/2024/REG33953/Index.htm	https://www.fidal.it/risultati/2024/REG33953/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-04-12
2024-03-23	COD11520	CAMPIONATI EUROPEI INDOOR MASTER	https://www.fidal.it/calendario/CAMPIONATI-EUROPEI-INDOOR-MASTER/COD11520				Gara non esistente	2024-04-12
2024-03-23	REG34233	VR - Triathlon Provinciale Indoor Esordienti	https://www.fidal.it/calendario/VR-Triathlon-Provinciale-Indoor-Esordienti/REG34233				Gara non esistente	2024-04-12
2024-03-23	REG35098	Esordiamo 2024	https://www.fidal.it/calendario/Esordiamo-2024/REG35098				Gara non esistente	2024-04-12
2024-03-23	REG35874	INDOOR MALENCA	https://www.fidal.it/calendario/INDOOR-MALENCA/REG35874				Gara non esistente	2024-04-12
